sample_id,true_label,true_class_name,text_prediction,text_class_name,text_confidence,text_correct,image_prediction,image_class_name,image_confidence,image_correct,fused_prediction,fused_class_name,fused_confidence,fused_correct,fusion_strategy,agreement_text_image,best_individual,fusion_improved
12465,2705,Accessoires console,2705,Accessoires console,0.6051750602889719,True,2705,Accessoires console,0.5633204,True,25,Unknown_25,0.5884331984858908,False,weighted,True,text,False
12466,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9047541973798342,True,10,Livres,0.85521734,False,19,Unknown_19,0.5798824404364149,False,weighted,False,text,False
12467,2582,Matériel & accessoires,2060,Articles soins,0.8115017157277619,False,2585,Sports & Loisirs,0.21828514,False,16,Unknown_16,0.48956596288345183,False,weighted,False,text,False
12468,1280,Accessoires téléphones,1140,TV,0.33828577595979387,False,1320,CD,0.74743927,False,12,Unknown_12,0.3407736030310335,False,weighted,False,image,False
12469,2583,Articles sport,2583,Articles sport,0.997772712144305,True,2583,Articles sport,0.6688239,True,23,Unknown_23,0.8661932043034134,False,weighted,True,text,False
12470,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.9993827499177271,True,1281,Téléphonie fixe,0.49430344,False,11,Unknown_11,0.6059832191676625,False,weighted,False,text,False
12471,2403,Livres en langues étrangères,2280,Jeux vidéo,0.49942356402562055,False,2403,Livres en langues étrangères,0.241759,True,18,Unknown_18,0.3804922449880003,False,weighted,False,text,False
12472,2280,Jeux vidéo,2280,Jeux vidéo,0.816234925199577,True,2280,Jeux vidéo,0.77688515,True,18,Unknown_18,0.8004950158649854,False,weighted,True,text,False
12473,2583,Articles sport,2583,Articles sport,0.9966380145943075,True,2583,Articles sport,0.84308904,True,23,Unknown_23,0.9352184383151477,False,weighted,True,text,False
12474,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9880165808349443,True,1300,Jeux vidéo ancien,0.67482364,True,9,Unknown_9,0.862739417132711,False,weighted,True,text,False
12475,2705,Accessoires console,2280,Jeux vidéo,0.5770970814389194,False,2705,Accessoires console,0.99365556,True,25,Unknown_25,0.4338323690674096,False,weighted,False,image,False
12476,2705,Accessoires console,2705,Accessoires console,0.9853975653165264,True,2705,Accessoires console,0.9968054,True,25,Unknown_25,0.9899607109733631,False,weighted,True,image,False
12477,2060,Articles soins,2060,Articles soins,0.9397481803557903,True,1320,CD,0.26465023,False,16,Unknown_16,0.6603229596889991,False,weighted,False,text,False
12478,1280,Accessoires téléphones,1280,Accessoires téléphones,0.9077374268250665,True,1280,Accessoires téléphones,0.9069029,True,7,Unknown_7,0.9074036257670522,False,weighted,True,text,False
12479,1301,Consoles rétro,1301,Consoles rétro,0.9972804067630444,True,2585,Sports & Loisirs,0.20472738,False,10,Livres,0.6103907821684404,False,weighted,False,text,False
12480,1920,Musique amplifiée,1920,Musique amplifiée,0.5232905645744611,True,1560,Photos,0.8290595,False,13,Unknown_13,0.4056717959642379,False,weighted,False,image,False
12481,1560,Photos,1560,Photos,0.8858198993775613,True,2583,Articles sport,0.4429874,False,13,Unknown_13,0.5614591116978744,False,weighted,False,text,False
12482,1280,Accessoires téléphones,1281,Téléphonie fixe,0.5001323354253723,False,1280,Accessoires téléphones,0.9751735,True,7,Unknown_7,0.6901487965589496,False,weighted,False,image,False
12483,2583,Articles sport,2583,Articles sport,0.9990267590489433,True,2583,Articles sport,0.98703533,True,23,Unknown_23,0.9942301890734699,False,weighted,True,text,False
12484,1281,Téléphonie fixe,1281,Téléphonie fixe,0.8942574998871294,True,2583,Articles sport,0.21147989,False,8,Unknown_8,0.5428657726689164,False,weighted,False,text,False
12485,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9711155769163973,True,2522,Équipement bébé,0.38002625,False,24,Unknown_24,0.6380855501851205,False,weighted,False,text,False
12486,1560,Photos,1560,Photos,0.8530217856164729,True,2582,Matériel & accessoires,0.82238895,False,13,Unknown_13,0.5696036972103092,False,weighted,False,text,False
12487,1320,CD,1320,CD,0.9893240854511892,True,2060,Articles soins,0.68762565,False,12,Unknown_12,0.6088547779467842,False,weighted,False,text,False
12488,1160,Électroménager,1160,Électroménager,0.9979051220143045,True,1160,Électroménager,0.977794,True,5,Unknown_5,0.9898606757953289,False,weighted,True,text,False
12489,1140,TV,2280,Jeux vidéo,0.46949955483588207,False,2462,Fournitures bureau,0.36308613,False,18,Unknown_18,0.2823862561732538,False,weighted,False,text,False
12490,1560,Photos,1560,Photos,0.9284607992535158,True,1140,TV,0.7998405,False,13,Unknown_13,0.5619301477091208,False,weighted,False,text,False
12491,1320,CD,1280,Accessoires téléphones,0.7075247086070722,False,1320,CD,0.35893977,True,7,Unknown_7,0.44176095601813464,False,weighted,False,text,False
12492,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.8511938385399366,True,2280,Jeux vidéo,0.7677487,False,19,Unknown_19,0.5639676701862921,False,weighted,False,text,False
12493,50,Jouets & Jeux,50,Jouets & Jeux,0.3197558296973433,True,2522,Équipement bébé,0.97613746,False,21,Unknown_21,0.3922011576635578,False,weighted,False,image,False
12494,1280,Accessoires téléphones,1280,Accessoires téléphones,0.8586779661267738,True,1281,Téléphonie fixe,0.6523769,False,7,Unknown_7,0.5412902192646111,False,weighted,False,text,False
12495,2583,Articles sport,2583,Articles sport,0.9999935583524358,True,2583,Articles sport,0.9838157,True,23,Unknown_23,0.993522420898226,False,weighted,True,text,False
12496,2583,Articles sport,2583,Articles sport,0.9993295696354506,True,2583,Articles sport,0.99601483,True,23,Unknown_23,0.9980036811218618,False,weighted,True,text,False
12497,50,Jouets & Jeux,50,Jouets & Jeux,0.9871554546994428,True,50,Jouets & Jeux,0.972047,True,2,Unknown_2,0.9811120732690369,False,weighted,True,text,False
12498,2280,Jeux vidéo,2280,Jeux vidéo,0.6036691106438294,True,10,Livres,0.86513424,False,18,Unknown_18,0.40453439501402705,False,weighted,False,image,False
12499,2583,Articles sport,2583,Articles sport,0.9996993573234395,True,2583,Articles sport,0.48215634,True,23,Unknown_23,0.7926821548775385,False,weighted,True,text,False
12500,50,Jouets & Jeux,50,Jouets & Jeux,0.9496701062287605,True,1300,Jeux vidéo ancien,0.35206544,False,2,Unknown_2,0.6023726754227707,False,weighted,False,text,False
12501,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9372678037659746,True,2585,Sports & Loisirs,0.8319948,True,24,Unknown_24,0.8951585970030083,False,weighted,True,text,False
12502,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.8459504046847063,True,1300,Jeux vidéo ancien,0.3330913,True,9,Unknown_9,0.6408067553525947,False,weighted,True,text,False
12503,60,Consoles,50,Jouets & Jeux,0.35270355316044355,False,1300,Jeux vidéo ancien,0.27456725,False,20,Unknown_20,0.21823980044672767,False,weighted,False,text,False
12504,1320,CD,1320,CD,0.9489377629333444,True,50,Jouets & Jeux,0.15714289,False,12,Unknown_12,0.6020609612210814,False,weighted,False,text,False
12505,1280,Accessoires téléphones,1140,TV,0.6635341392367096,False,1140,TV,0.4524854,False,4,Unknown_4,0.5791146514659531,False,weighted,True,text,False
12506,1280,Accessoires téléphones,10,Livres,0.17233453658920342,False,1320,CD,0.62900996,False,12,Unknown_12,0.2687289251065942,False,weighted,False,image,False
12507,1280,Accessoires téléphones,1280,Accessoires téléphones,0.9580331061472882,True,1140,TV,0.7664799,False,7,Unknown_7,0.6381575771683686,False,weighted,False,text,False
12508,2583,Articles sport,2060,Articles soins,0.945811616084555,False,2060,Articles soins,0.24071239,False,16,Unknown_16,0.663771925390708,False,weighted,True,text,False
12509,2462,Fournitures bureau,2462,Fournitures bureau,0.9633364936300699,True,2280,Jeux vidéo,0.7590877,False,20,Unknown_20,0.5802700948227842,False,weighted,False,text,False
12510,1560,Photos,1560,Photos,0.9156263667777268,True,1302,Jeux vidéo rétro,0.28877938,False,13,Unknown_13,0.5648637619799428,False,weighted,False,text,False
12511,2582,Matériel & accessoires,1320,CD,0.3980433656683601,False,2582,Matériel & accessoires,0.8220188,True,22,Unknown_22,0.33443348095561687,False,weighted,False,image,False
12512,2060,Articles soins,2060,Articles soins,0.9824887045458048,True,2060,Articles soins,0.3738531,True,16,Unknown_16,0.7390344666382723,False,weighted,True,text,False
12513,1320,CD,1320,CD,0.9899665012657947,True,1320,CD,0.9257712,True,12,Unknown_12,0.9642883893668834,False,weighted,True,text,False
12514,2905,Instruments musique,2905,Instruments musique,0.9997653845986987,True,2905,Instruments musique,0.87511,True,26,Unknown_26,0.949903213026599,False,weighted,True,text,False
12515,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9731400161960093,True,2585,Sports & Loisirs,0.5156908,False,9,Unknown_9,0.5897385492907982,False,weighted,False,text,False
12516,1140,TV,1140,TV,0.6943126405497307,True,40,DVD & Films,0.44214138,False,4,Unknown_4,0.42811261457770555,False,weighted,False,text,False
12517,2522,Équipement bébé,2522,Équipement bébé,0.9939551805962811,True,2060,Articles soins,0.42660296,False,21,Unknown_21,0.7243566188520008,False,weighted,False,text,False
12518,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.8072746060713373,True,2403,Livres en langues étrangères,0.8513836,True,19,Unknown_19,0.8249182261481429,False,weighted,True,image,False
12519,1320,CD,1320,CD,0.8417590643831825,True,1320,CD,0.85324764,True,12,Unknown_12,0.8463544956367454,False,weighted,True,image,False
12520,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9786517123636764,True,2582,Matériel & accessoires,0.9448514,True,22,Unknown_22,0.9651315927658773,False,weighted,True,text,False
12521,2280,Jeux vidéo,2280,Jeux vidéo,0.3101705807637101,True,2280,Jeux vidéo,0.55499804,True,18,Unknown_18,0.4081015615577057,False,weighted,True,image,False
12522,2403,Livres en langues étrangères,10,Livres,0.2677554554493588,False,2403,Livres en langues étrangères,0.6504695,True,19,Unknown_19,0.3228660631180437,False,weighted,False,image,False
12523,2705,Accessoires console,2705,Accessoires console,0.7593699182318622,True,40,DVD & Films,0.35955977,False,25,Unknown_25,0.4795399128047808,False,weighted,False,text,False
12524,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.5692420083917077,True,10,Livres,0.22321337,False,9,Unknown_9,0.36923889390450093,False,weighted,False,text,False
12525,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9791881319971355,True,2403,Livres en langues étrangères,0.92286056,True,19,Unknown_19,0.9566571102792902,False,weighted,True,text,False
12526,2060,Articles soins,2060,Articles soins,0.8427551995080994,True,2060,Articles soins,0.34020042,True,16,Unknown_16,0.6417332953430585,False,weighted,True,text,False
12527,2060,Articles soins,1140,TV,0.21688568131376976,False,40,DVD & Films,0.33665666,False,1,Unknown_1,0.19919979437824267,False,weighted,False,image,False
12528,2060,Articles soins,2060,Articles soins,0.9890241893432252,True,2060,Articles soins,0.2930981,True,16,Unknown_16,0.7106537504376002,False,weighted,True,text,False
12529,1560,Photos,1560,Photos,0.9800953423004769,True,1560,Photos,0.99524647,True,13,Unknown_13,0.9861557933700933,False,weighted,True,image,False
12530,10,Livres,2280,Jeux vidéo,0.5485503398415973,False,1160,Électroménager,0.4595016,False,18,Unknown_18,0.42275038498863754,False,weighted,False,text,False
12531,2060,Articles soins,2060,Articles soins,0.9354663797716852,True,2582,Matériel & accessoires,0.33553192,False,16,Unknown_16,0.6340542232096527,False,weighted,False,text,False
12532,2280,Jeux vidéo,2280,Jeux vidéo,0.5393120378945534,True,2280,Jeux vidéo,0.61082745,True,18,Unknown_18,0.5679182100709834,False,weighted,True,image,False
12533,1281,Téléphonie fixe,1280,Accessoires téléphones,0.7276589789263376,False,1302,Jeux vidéo rétro,0.67432034,False,7,Unknown_7,0.46683415357899477,False,weighted,False,text,False
12534,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9940623759258598,True,50,Jouets & Jeux,0.8334106,False,9,Unknown_9,0.6083915282207017,False,weighted,False,text,False
12535,2280,Jeux vidéo,2280,Jeux vidéo,0.667978477872036,True,2280,Jeux vidéo,0.83644325,True,18,Unknown_18,0.7353643789271248,False,weighted,True,image,False
12536,2583,Articles sport,2583,Articles sport,0.9939730669193049,True,2583,Articles sport,0.76921993,True,23,Unknown_23,0.9040718081672536,False,weighted,True,text,False
12537,2280,Jeux vidéo,2280,Jeux vidéo,0.9676163063017198,True,2280,Jeux vidéo,0.99773467,True,18,Unknown_18,0.9796636501292985,False,weighted,True,image,False
12538,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.8709261758798641,True,1300,Jeux vidéo ancien,0.43982828,True,9,Unknown_9,0.6984870251223017,False,weighted,True,text,False
12539,2583,Articles sport,2583,Articles sport,0.9975694051434888,True,2583,Articles sport,0.8644669,True,23,Unknown_23,0.9443284232050355,False,weighted,True,text,False
12540,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9212109466461906,True,1300,Jeux vidéo ancien,0.93712825,True,9,Unknown_9,0.9275778842013221,False,weighted,True,image,False
12541,50,Jouets & Jeux,50,Jouets & Jeux,0.8434113174503807,True,60,Consoles,0.1591686,False,2,Unknown_2,0.5532356834307768,False,weighted,False,text,False
12542,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9787418069290541,True,1300,Jeux vidéo ancien,0.61747634,True,9,Unknown_9,0.8342356307415618,False,weighted,True,text,False
12543,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.6481549969895415,True,2403,Livres en langues étrangères,0.50707835,True,19,Unknown_19,0.5917243410100776,False,weighted,True,text,False
12544,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9757187327516598,True,2585,Sports & Loisirs,0.47039634,True,24,Unknown_24,0.7735897815687968,False,weighted,True,text,False
12545,2280,Jeux vidéo,2280,Jeux vidéo,0.9842903729683584,True,2280,Jeux vidéo,0.9983816,True,18,Unknown_18,0.9899268636945739,False,weighted,True,image,False
12546,2705,Accessoires console,2280,Jeux vidéo,0.7825335745640257,False,2705,Accessoires console,0.9772395,True,18,Unknown_18,0.47052601852097564,False,weighted,False,image,False
12547,2522,Équipement bébé,2522,Équipement bébé,0.9933148782568963,True,2522,Équipement bébé,0.9842754,True,21,Unknown_21,0.9896990931700343,False,weighted,True,text,False
12548,10,Livres,10,Livres,0.24892995055146291,True,10,Livres,0.9917317,True,0,Unknown_0,0.5460506635643677,False,weighted,True,image,False
12549,2582,Matériel & accessoires,1320,CD,0.6225646789733869,False,1320,CD,0.49401855,False,12,Unknown_12,0.5711462352194966,False,weighted,True,text,False
12550,2403,Livres en langues étrangères,2705,Accessoires console,0.5443099049150437,False,2403,Livres en langues étrangères,0.470626,True,25,Unknown_25,0.3446408063870364,False,weighted,False,text,False
12551,2522,Équipement bébé,2522,Équipement bébé,0.9968891739772386,True,2522,Équipement bébé,0.9747625,True,21,Unknown_21,0.9880385100797788,False,weighted,True,text,False
12552,2060,Articles soins,2060,Articles soins,0.908856473306418,True,2060,Articles soins,0.5246248,True,16,Unknown_16,0.7551638227341178,False,weighted,True,text,False
12553,1560,Photos,1560,Photos,0.6924475504766018,True,2060,Articles soins,0.30871025,False,13,Unknown_13,0.4687922722882098,False,weighted,False,text,False
12554,1560,Photos,1560,Photos,0.9480987429449079,True,1560,Photos,0.6094326,True,13,Unknown_13,0.8126322740214537,False,weighted,True,text,False
12555,1180,Décoration,1180,Décoration,0.9224061184027338,True,1180,Décoration,0.31944972,True,6,Unknown_6,0.6812235571681585,False,weighted,True,text,False
12556,1281,Téléphonie fixe,1280,Accessoires téléphones,0.9500554391016289,False,1280,Accessoires téléphones,0.9522345,False,7,Unknown_7,0.9509270601433352,False,weighted,True,image,False
12557,2060,Articles soins,2060,Articles soins,0.7393811860043241,True,1560,Photos,0.38978833,False,16,Unknown_16,0.5573193188523313,False,weighted,False,text,False
12558,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.994605290050072,True,1302,Jeux vidéo rétro,0.5950516,True,11,Unknown_11,0.834783817621924,False,weighted,True,text,False
12559,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9763315359379814,True,1160,Électroménager,0.27695212,False,9,Unknown_9,0.6708130189553478,False,weighted,False,text,False
12560,2060,Articles soins,2060,Articles soins,0.9359512950872618,True,1302,Jeux vidéo rétro,0.6241517,False,16,Unknown_16,0.6034403987762473,False,weighted,False,text,False
12561,1560,Photos,2582,Matériel & accessoires,0.43021059890174246,False,2060,Articles soins,0.20320734,False,16,Unknown_16,0.30098552335641715,False,weighted,False,text,False
12562,2583,Articles sport,2583,Articles sport,0.9908447139432016,True,2583,Articles sport,0.43413755,True,23,Unknown_23,0.768161846576332,False,weighted,True,text,False
12563,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.7715307395497142,True,2403,Livres en langues étrangères,0.8477718,False,9,Unknown_9,0.463523444727722,False,weighted,False,image,False
12564,2220,Puériculture,2220,Puériculture,0.9955723731814082,True,1320,CD,0.53086376,False,17,Unknown_17,0.7540144860206994,False,weighted,False,text,False
12565,1140,TV,1140,TV,0.8191233346749336,True,1140,TV,0.44283375,True,4,Unknown_4,0.6686075013809794,False,weighted,True,text,False
12566,1160,Électroménager,1160,Électroménager,0.9753783089545198,True,1160,Électroménager,0.98014015,True,5,Unknown_5,0.9772830630914466,False,weighted,True,image,False
12567,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9985197423798213,True,1300,Jeux vidéo ancien,0.89502573,True,9,Unknown_9,0.9571221374811154,False,weighted,True,text,False
12568,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.995590388938051,True,10,Livres,0.41481656,False,19,Unknown_19,0.6538533569361338,False,weighted,False,text,False
12569,2585,Sports & Loisirs,2585,Sports & Loisirs,0.5331670218958299,True,2585,Sports & Loisirs,0.3529966,True,24,Unknown_24,0.46109884823881625,False,weighted,True,text,False
12570,1560,Photos,1560,Photos,0.9270703935923964,True,1560,Photos,0.9821361,True,13,Unknown_13,0.9490966584862941,False,weighted,True,image,False
12571,10,Livres,10,Livres,0.7701811031903482,True,2905,Instruments musique,0.6277834,False,0,Unknown_0,0.4738288526702318,False,weighted,False,text,False
12572,1560,Photos,1560,Photos,0.936699858600161,True,2585,Sports & Loisirs,0.23265702,False,13,Unknown_13,0.5878435958440671,False,weighted,False,text,False
12573,1920,Musique amplifiée,1920,Musique amplifiée,0.9786637751572449,True,1920,Musique amplifiée,0.9821118,True,14,Unknown_14,0.9800430016704272,False,weighted,True,image,False
12574,10,Livres,2280,Jeux vidéo,0.4956636509294534,False,2705,Accessoires console,0.27064586,False,18,Unknown_18,0.3403653386828437,False,weighted,False,text,False
12575,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.7936429465241349,True,1300,Jeux vidéo ancien,0.6027628,True,9,Unknown_9,0.7172908922688435,False,weighted,True,text,False
12576,2705,Accessoires console,2705,Accessoires console,0.9938614790715977,True,2705,Accessoires console,0.9369409,True,25,Unknown_25,0.9710932508157614,False,weighted,True,text,False
12577,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9180716919424912,True,2060,Articles soins,0.9204565,False,22,Unknown_22,0.5551331540024448,False,weighted,False,image,False
12578,2583,Articles sport,2583,Articles sport,0.9459357336159204,True,2220,Puériculture,0.24262017,False,23,Unknown_23,0.6078588701782021,False,weighted,False,text,False
12579,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9117441603006269,True,2585,Sports & Loisirs,0.36284232,False,9,Unknown_9,0.5659958316213695,False,weighted,False,text,False
12580,2583,Articles sport,2583,Articles sport,0.9889020989738214,True,2583,Articles sport,0.9044226,True,23,Unknown_23,0.9551103097440188,False,weighted,True,text,False
12581,2280,Jeux vidéo,2280,Jeux vidéo,0.9670992573656689,True,2280,Jeux vidéo,0.9948855,True,18,Unknown_18,0.9782137501572401,False,weighted,True,image,False
12582,2583,Articles sport,2583,Articles sport,0.9301597012483631,True,2585,Sports & Loisirs,0.30899638,False,23,Unknown_23,0.568724951276395,False,weighted,False,text,False
12583,40,DVD & Films,40,DVD & Films,0.915728585985559,True,1160,Électroménager,0.4065364,False,1,Unknown_1,0.6633582947059021,False,weighted,False,text,False
12584,2905,Instruments musique,2905,Instruments musique,0.9990086356763846,True,2905,Instruments musique,0.995895,True,26,Unknown_26,0.9977631986120228,False,weighted,True,text,False
12585,40,DVD & Films,40,DVD & Films,0.6704767548535779,True,40,DVD & Films,0.9353596,True,1,Unknown_1,0.7764298917945931,False,weighted,True,image,False
12586,2583,Articles sport,2583,Articles sport,0.9972765181452953,True,2583,Articles sport,0.87761384,True,23,Unknown_23,0.9494114598030402,False,weighted,True,text,False
12587,2220,Puériculture,2220,Puériculture,0.9999427510885189,True,2220,Puériculture,0.91087455,True,17,Unknown_17,0.9643154629223222,False,weighted,True,text,False
12588,1560,Photos,1560,Photos,0.673319465047794,True,1920,Musique amplifiée,0.56766737,False,13,Unknown_13,0.4143457350517377,False,weighted,False,text,False
12589,1140,TV,1140,TV,0.6335951795108566,True,2583,Articles sport,0.39569345,False,4,Unknown_4,0.3899423547418385,False,weighted,False,text,False
12590,1140,TV,1140,TV,0.997943988377692,True,1140,TV,0.6682901,True,4,Unknown_4,0.8660824364035378,False,weighted,True,text,False
12591,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9511039801766293,True,2582,Matériel & accessoires,0.59222007,True,22,Unknown_22,0.8075504242378364,False,weighted,True,text,False
12592,1140,TV,1140,TV,0.878186878535917,True,1140,TV,0.8053928,True,4,Unknown_4,0.8490692418657366,False,weighted,True,text,False
12593,2060,Articles soins,2060,Articles soins,0.9106535359958016,True,2585,Sports & Loisirs,0.45609933,False,16,Unknown_16,0.6020436447703363,False,weighted,False,text,False
12594,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.653735098507989,True,40,DVD & Films,0.4642611,False,19,Unknown_19,0.4200487176430157,False,weighted,False,text,False
12595,1280,Accessoires téléphones,1140,TV,0.6661357442002187,False,1920,Musique amplifiée,0.38246238,False,4,Unknown_4,0.4139828722975069,False,weighted,False,text,False
12596,1160,Électroménager,1160,Électroménager,0.9809454330078125,True,1160,Électroménager,0.9735127,True,5,Unknown_5,0.977972361342392,False,weighted,True,text,False
12597,10,Livres,10,Livres,0.49353675279775566,True,1140,TV,0.5810109,False,0,Unknown_0,0.2982706789821941,False,weighted,False,image,False
12598,1320,CD,1320,CD,0.4775262941959821,True,2582,Matériel & accessoires,0.5228437,False,12,Unknown_12,0.30963373787959353,False,weighted,False,image,False
12599,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.987194758596135,True,1281,Téléphonie fixe,0.28468788,False,11,Unknown_11,0.6487162787867264,False,weighted,False,text,False
12600,1140,TV,1140,TV,0.18024662054784396,True,2060,Articles soins,0.6276102,False,16,Unknown_16,0.30479513426734556,False,weighted,False,image,False
12601,1320,CD,1320,CD,0.8689200658436291,True,2583,Articles sport,0.79777306,False,12,Unknown_12,0.5507405305704876,False,weighted,False,text,False
12602,2583,Articles sport,2583,Articles sport,0.999493969154592,True,2583,Articles sport,0.4778364,True,23,Unknown_23,0.7908309386207077,False,weighted,True,text,False
12603,1280,Accessoires téléphones,1281,Téléphonie fixe,0.938924530229426,False,1281,Téléphonie fixe,0.49200323,False,8,Unknown_8,0.7601560080536941,False,weighted,True,text,False
12604,10,Livres,2705,Accessoires console,0.4388836045220709,False,2705,Accessoires console,0.6454131,False,25,Unknown_25,0.5214954030010233,False,weighted,True,image,False
12605,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.9952499717169095,True,2403,Livres en langues étrangères,0.8997551,True,19,Unknown_19,0.957052037101572,False,weighted,True,text,False
12606,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.956471398507055,True,1300,Jeux vidéo ancien,0.829167,True,9,Unknown_9,0.9055496365037539,False,weighted,True,text,False
12607,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9789622770276286,True,2582,Matériel & accessoires,0.992897,True,22,Unknown_22,0.9845361677722106,False,weighted,True,image,False
12608,50,Jouets & Jeux,50,Jouets & Jeux,0.7317689083794839,True,2462,Fournitures bureau,0.5033494,False,2,Unknown_2,0.4865491739082388,False,weighted,False,text,False
12609,1160,Électroménager,1160,Électroménager,0.9991558588161761,True,1160,Électroménager,0.547216,True,5,Unknown_5,0.8183799205192741,False,weighted,True,text,False
12610,40,DVD & Films,1320,CD,0.35502307060593064,False,10,Livres,0.43683895,False,12,Unknown_12,0.21311802597845267,False,weighted,False,image,False
12611,2705,Accessoires console,2705,Accessoires console,0.9864891410479869,True,2705,Accessoires console,0.89917445,True,25,Unknown_25,0.9515632593995288,False,weighted,True,text,False
12612,1160,Électroménager,1160,Électroménager,0.991545161973635,True,1160,Électroménager,0.92045146,True,5,Unknown_5,0.9631076999731061,False,weighted,True,text,False
12613,2583,Articles sport,2583,Articles sport,0.7352419013778333,True,1302,Jeux vidéo rétro,0.4506528,False,23,Unknown_23,0.44641716560348654,False,weighted,False,text,False
12614,2403,Livres en langues étrangères,10,Livres,0.39519511207076075,False,10,Livres,0.35029903,False,0,Unknown_0,0.37723667945940587,False,weighted,True,text,False
12615,2280,Jeux vidéo,10,Livres,0.8059857134152018,False,2403,Livres en langues étrangères,0.36677635,False,0,Unknown_0,0.5686901640372611,False,weighted,False,text,False
12616,2522,Équipement bébé,2522,Équipement bébé,0.9996872118764072,True,2403,Livres en langues étrangères,0.8502758,False,21,Unknown_21,0.6080539684610337,False,weighted,False,text,False
12617,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.30286731509722425,True,2403,Livres en langues étrangères,0.78229064,True,19,Unknown_19,0.4946366380951235,False,weighted,True,image,False
12618,1302,Jeux vidéo rétro,1140,TV,0.40588369315455286,False,1302,Jeux vidéo rétro,0.47944498,True,11,Unknown_11,0.43530820516103463,False,weighted,False,image,False
12619,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.668283454881066,True,1281,Téléphonie fixe,0.27814502,False,19,Unknown_19,0.44417306545731655,False,weighted,False,text,False
12620,2522,Équipement bébé,2522,Équipement bébé,0.8509886719383827,True,2585,Sports & Loisirs,0.5769775,False,21,Unknown_21,0.5718293239234704,False,weighted,False,text,False
12621,1560,Photos,1560,Photos,0.705030579746763,True,2060,Articles soins,0.1876283,False,13,Unknown_13,0.4503334131127596,False,weighted,False,text,False
12622,60,Consoles,2462,Fournitures bureau,0.5707136207832155,False,60,Consoles,0.914588,True,3,Unknown_3,0.7082633622892652,False,weighted,False,image,False
12623,2522,Équipement bébé,2522,Équipement bébé,0.9879311691291417,True,2522,Équipement bébé,0.90876395,True,21,Unknown_21,0.9562642735580972,False,weighted,True,text,False
12624,50,Jouets & Jeux,50,Jouets & Jeux,0.9081035224792862,True,1302,Jeux vidéo rétro,0.33896416,False,2,Unknown_2,0.5482788179671766,False,weighted,False,text,False
12625,1560,Photos,1560,Photos,0.9881519720417153,True,1560,Photos,0.99532336,True,13,Unknown_13,0.9910205272115404,False,weighted,True,image,False
12626,50,Jouets & Jeux,50,Jouets & Jeux,0.5916869454347535,True,50,Jouets & Jeux,0.50868636,True,2,Unknown_2,0.5584867187001374,False,weighted,True,text,False
12627,1160,Électroménager,10,Livres,0.19909348928759832,False,1160,Électroménager,0.9964318,True,5,Unknown_5,0.48422245207595577,False,weighted,False,image,False
12628,2583,Articles sport,2583,Articles sport,0.9983587179137247,True,2583,Articles sport,0.9991177,True,23,Unknown_23,0.9986623176069842,False,weighted,True,image,False
12629,2705,Accessoires console,2705,Accessoires console,0.9659536182413361,True,2705,Accessoires console,0.870138,True,25,Unknown_25,0.9276273846346057,False,weighted,True,text,False
12630,2060,Articles soins,2060,Articles soins,0.6614248178139109,True,2060,Articles soins,0.59133065,True,16,Unknown_16,0.6333871466955411,False,weighted,True,text,False
12631,1160,Électroménager,1160,Électroménager,0.9976205464578211,True,1160,Électroménager,0.99378407,True,5,Unknown_5,0.9960859558806741,False,weighted,True,text,False
