sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,error_type,text_sample
11854,40,DVD & Films,2705,Accessoires console,0.5382924921265494,high_confidence,Un Amour De Chiot 2 
11863,10,Livres,2280,Jeux vidéo,0.5479746217431238,high_confidence,Revue De Mathematiques Speciales 73e Annee 1962-1963 Juillet 1963 N°12. 
11864,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.46260228890807,low_confidence,Modèle De Voiture Gpm 115mm Shock Absorber Avant Métal Damper Pour Arrma 1/8 Kraton Rc Crawler Voiture Racing 115mm gpm Shock Absorber avant métal Damper Pour ARRMA 1/8 KRATON OUTCAST SENTON TYPHON RC...
11869,2060,Articles soins,1140,TV,0.9802824084557842,high_confidence,Marvel Légendes Nouveauté Mélange-Couleur 3 Héros Spider Man Ironman Captain Marvel 3d Film Collection Figurine Action Double 7 Couleurs Lumières Marvel légendes nouveauté mélange-couleur 3 héros Spid...
11872,1140,TV,1281,Téléphonie fixe,0.7048087511649083,high_confidence,Star Wars Pilotes De Podracers les 5 pilotes de podracers avec leurs oriflames  boite jamais ouverte   edition 2012  contient le jeu de guerre galactique  les pilotes de podracer s'affrontent lors de ...
11884,1320,CD,2060,Articles soins,0.5326327105804246,high_confidence,Entrée Des Ménages Cuisine Chambre Nylon Bande Absorbent Non Slip Mat 50x80cm Bt311 Entrée des ménages Cuisine Chambre Nylon Bande Absorbent Non Slip Mat 50x80cm point de vente de produits: résistant ...
11892,1920,Musique amplifiée,1320,CD,0.8238041567577659,high_confidence,Sac Housse De Rangement  Linge Laverie 
11893,2582,Matériel & accessoires,2522,Équipement bébé,0.3071353465681593,low_confidence,Organzabeutel24 Lot De 10 Sachets En Satin - Dimensions : 30 X 20 Cm (Hauteur X Largeur) - Couleur : Rouge Avec Ruban Satin Pour Sachet en satin de couleur rouge - Idéal pour ranger des objets des cad...
11902,2522,Équipement bébé,1140,TV,0.25236900136658813,low_confidence,The Beatles Carnet Yellow Submarine 175 X 175 Cm Un carnet de The Beatles avec Yellow Submarine.
11904,1180,Décoration,10,Livres,0.29831587089438927,low_confidence,Space Marine Vétéran Avec Griffe Éclaires  
11907,1280,Accessoires téléphones,1140,TV,0.8747207221265282,high_confidence,"Figurine ""Bahlsen"" - Animaux Du Zoo - Ref: 12 - Éléphant Bleu (Année 1994) Figurine ""Bahlsen"" / Leibniz"" série : animaux du zoo réf : 12 - éléphant bleu   figurine de 3 cm."
11911,1302,Jeux vidéo rétro,1301,Consoles rétro,0.9975911244865201,high_confidence,Jeu De Fléchettes Terra Kids Softdart Jouer aux fléchettes comme les pros avec ce jeu complet Terra Kids ! <br /> <br /> Contenu :<br /> - 1 cible<br /> - 6 fléchettes<br /> - 1 carnet à points<br /> ...
11912,2582,Matériel & accessoires,2060,Articles soins,0.5833739718713643,high_confidence,2pcs Led Jardin Lumières Lumières Solaire Night Owl Forme Lampe De Pelouse À Énergie Solaire 2PCS LED Lampes de jardin solaire Night Lights hibou Forme Pelouse à énergie solaire lampe Spécifications: ...
11918,60,Consoles,40,DVD & Films,0.28389060910037855,low_confidence,Consola 2ds Roja &#43;New Super Mario Bros 2 
11919,2060,Articles soins,2582,Matériel & accessoires,0.37376812564841333,low_confidence,3pcs Couvercle En Verre Vase Contenant Dôme Vide Avec Bois Base Rond Pour Plante Succulente Taille Mixtes Magideal <p><b>La description:</b></p><br /><ul><li><p> 100% tout neuf à la main de haute qual...
11921,1320,CD,1280,Accessoires téléphones,0.2547122509101364,low_confidence,Bébé Fox Cartoon Capuche Chaude Fluffy Chapeau Foulard Snood Poche Chapeaux Gants Oreilles @Uapavmp2132 Bébé Fox Cartoon chaud Capuche Fluffy Chapeau Foulard Snood poche Chapeaux Gants 100% Oreilles F...
11924,2280,Jeux vidéo,2403,Livres en langues étrangères,0.8601581852726815,high_confidence,Dieu Notre Pere Vers Le Jubile De L'an 2000 Fetes Et Saisons 10 Volumes Numero 
11925,2583,Articles sport,1280,Accessoires téléphones,0.29427581055909524,low_confidence,"VHS - ""EASY SET POOL"" - INTEX Video didactique VHS EASY SET POOL Installation très simple model 22R Filter Pump."
11926,2705,Accessoires console,10,Livres,0.37512741740449074,low_confidence,Le Maghreb : Repères Et Rappels 
11934,2583,Articles sport,2585,Sports & Loisirs,0.4571779765972579,low_confidence,Un kit de réparation Bestway PVC de 130 cm2 &#43; tube de colle 5 grs pour réparation articles gonflables 20 cmx6.5cm
11953,2403,Livres en langues étrangères,10,Livres,0.20704134180723596,low_confidence,La Légende De Batman. Red Hood 1 Er Partie 
11967,2583,Articles sport,1280,Accessoires téléphones,0.23720676936744448,low_confidence,"Ecrou arrière 2"" - Béton Cet écrou arrière plat à filetage intérieur 2&#39;&#39; est conçue pour la mise en place de prises balai."
11968,2705,Accessoires console,10,Livres,0.37232578744175177,low_confidence,Les Confessions Du Comte De *** 
11994,40,DVD & Films,1281,Téléphonie fixe,0.8571127114793542,high_confidence,Shredder 8 - Jeu D'échecs 
11995,1300,Jeux vidéo ancien,2585,Sports & Loisirs,0.47629524770239806,low_confidence,Nettoyage Du Corps Écran De L'appareil Photo Numérique Outil De Nettoyage De Lentille Pen Brosse Pour Dji 2 Mavic Anonywego3420-Générique Nettoyage du corps écran de l&#39;appareil photo numérique out...
11998,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.760432693087898,high_confidence,4pc Gel De Silice Accessoires Housse De Protection Moteur Pour Dji Mavic Air Drone Hélicoptère 1970 4pcs Housse de protection noire de gel de silice moteur Accessoires pour DJI MAVIC AIR Drone Feature...
12003,1280,Accessoires téléphones,1140,TV,0.9787107545236708,high_confidence,Figurine Krosmaster - Scoreur 
12005,2583,Articles sport,2585,Sports & Loisirs,0.6947086048453571,high_confidence,SOMATHERM Regulateur de Pression A membrane - Femelle - 1 14 SOMATHERM Régulateur de Pression A membrane - Femelle - 1&#34; 1/4<br />SOMATHERM Régulateur de Pression A membrane - Femelle - 1&#34; 1/4<...
12012,1300,Jeux vidéo ancien,1280,Accessoires téléphones,0.9712562230806236,high_confidence,X46g 5g Wifi Fpv Gps Avec Caméra Hd 4k Brushless Rc Pliable Drone Quadcopter Langdidih099-Générique X46G 5G WIFI FPV GPS avec caméra HD 4K Brushless RC Pliable Drone Quadcopter X46G GPS WIFI 5G FPV Av...
12020,2705,Accessoires console,10,Livres,0.5354007457742912,high_confidence,Leporella - Édition Enrichie 
12023,1320,CD,1302,Jeux vidéo rétro,0.42467661786849564,low_confidence,Nacelle Mountain Buggy Carrycot Plus Pour Urban Jungle Terrain &#43;One Jaune Soleil Capote ajustable. Socle avec patins plastique. Matelas et côtés rembourrés. Tablier amovible. Poids (en kg) 39 kg. ...
12025,2403,Livres en langues étrangères,2522,Équipement bébé,0.9947223854995689,high_confidence,6 Fleuve Noir. Alain Page 
12031,1281,Téléphonie fixe,40,DVD & Films,0.19581399340057104,low_confidence,Le Cycle Des Clans At (T.04) : Sethite Le Cycle des clans AT (T.04) : Sethite <br /> <p>Couverture souple 304 pages N&amp;B. <br />Réf : 10154 <br />Editeur : Hexagonal <br />ISBN : 2-84188-176-8 <br ...
12035,2403,Livres en langues étrangères,2582,Matériel & accessoires,0.30355489567009736,low_confidence,Lot De 8 Livres Connais-Tu Mon Pays :  En Hollande Avec Hans - En Grèce Avec Périclès - En Ecosse Avec Donald - Au Portugal Avec Carlito - En Italie Avec Giovanni - En Suisse Avec Peter - En Afrique D...
12036,2582,Matériel & accessoires,1560,Photos,0.7987300609966942,high_confidence,Wine Bags Of Wine Gift Boxes Red Wine Can Be Rolled Gift Baghpp4994 Wine Bags Of Wine Gift Boxes Red Wine Can Be Rolled Gift BagFeature: 100% brand new and high quality.Quantity: 1 Wine bag specificat...
12044,10,Livres,2280,Jeux vidéo,0.23710582725704152,low_confidence,Mlle Age Tendre N°73 
12045,1920,Musique amplifiée,1302,Jeux vidéo rétro,0.9680587328789301,high_confidence,Sport Fitness Voyage Exercice Yoga Mat Cover Couverture De Serviette Non-Slip Pilates Sport Fitness exercice Voyage tapis de yoga couverture serviette Couverture non-Slip Pilates Caractéristiques: Yog...
12046,2403,Livres en langues étrangères,10,Livres,0.2176187527382487,low_confidence,L'adieu À De Gaulle En 5 Fascicules 
12058,1140,TV,10,Livres,0.4014855779960171,low_confidence,Del Prado Soldats Des Guerres Napoleoniennes Avec Fascicule : N° 10 Officier Regiment Splényi 1800 Autriche 
12063,2280,Jeux vidéo,10,Livres,0.38077666716815933,low_confidence,Le Magasin Pittoresque - Livraison N°032 - De Toulon À La Frontière De Nice Suite Et Fin. De Toulon à la frontière de Nice illustré d'une grande gravure dans le texte de la ville et de al rade de Nice...
12070,2060,Articles soins,1140,TV,0.36334159029980045,low_confidence,Bijou Oeuf Dragon Targaryen Nn0038 Game Of Thrones Bijou Le Trone De Fer Repliksword Magnifique Bijou Pendentif représentant l&#39;¿uf Dragon du clan Targaryen tiré de la série Le Trone de Fer.<br />T...
12078,10,Livres,2280,Jeux vidéo,0.2709686421399007,low_confidence,Star Flash Album Les Aventures Des Super Amis 
12080,2705,Accessoires console,2280,Jeux vidéo,0.31613002128566503,low_confidence,Le Lunch De Robert 
12085,2060,Articles soins,2585,Sports & Loisirs,0.4591202522415398,low_confidence,Stainless Steel Double Layer Adjustable Honey Strainer Filter Sieve Equipment Double couche en acier inoxydable réglable miel Passoire Filtre Équipement Sieve Spécification:      Matériel: Nylon      ...
12086,1920,Musique amplifiée,1280,Accessoires téléphones,0.2958793099938066,low_confidence,Taie D'oreiller Carrée Tour Eiffel Coton Taie D'oreiller Carrée <div>Caractéristiques:<br/><div>. Couleur: Comme Montré Pictures<br/><div>. Matériel: Coton Lin<br/><div>. Taille du produit: 45 * 45 * ...
12091,1302,Jeux vidéo rétro,10,Livres,0.2155953657296371,low_confidence,2 En 1 Salta Y Lanza 2 EN 1 SALTA Y LANZA
12097,2462,Fournitures bureau,50,Jouets & Jeux,0.6556204105512329,high_confidence,Jeux Pour Ps3 Skylanders 
12106,1140,TV,1180,Décoration,0.9665789695704885,high_confidence,Dungeons Et Dragons Giants Of The Legend Dwarf Sergeant (Ref 2/72) (Jeu De Figurines Miniatures) 
12120,2280,Jeux vidéo,10,Livres,0.37522634107920727,low_confidence,Histoires Pour Les Petits  N° 18 : La Boîte Secrète 
12122,10,Livres,2280,Jeux vidéo,0.43024448117379105,low_confidence,Pierrot N° 21. Woopy. 
12134,2905,Instruments musique,40,DVD & Films,0.7388667151937897,high_confidence,Anthem Legion Of Dawn Edition L edition contient le jeu de base ainsi que l extention legion of dawn et un code pour l ea access.
12136,2462,Fournitures bureau,50,Jouets & Jeux,0.6410814691844661,high_confidence,Link's Crossbow Training Wii 
12142,1560,Photos,2585,Sports & Loisirs,0.30042645475718627,low_confidence,Câble De Données Reçoit Le Paquet Power Line Ligne De Charge De Finition Sac De Rangement Sweetheart La conception de pointe est intégrée avec le bord périphérique de formage qui peut effectivement em...
12146,2403,Livres en langues étrangères,2280,Jeux vidéo,0.3291517331052401,low_confidence,Classeur Atlas Equitaton La Passion Du Cheval 
12150,2582,Matériel & accessoires,1560,Photos,0.525304480474015,high_confidence,"Paris Prix - Lot De 6 Fauteuils De Camping Pliants ""Aloe"" 75cm Noir Informations Techniques :<ul><li><strong>Dimensions : </strong> L. 60 x l. 75 x H. 107 cm</li><li><strong>Matières :</strong> Alumin..."
12159,2280,Jeux vidéo,2705,Accessoires console,0.45366979281952313,low_confidence,L'histoire N°113 Spécial : 1789 - 1989 Deux Cent Ans De Révolution Française  
12170,1560,Photos,1920,Musique amplifiée,0.8752040754625635,high_confidence,Nouveau Rideau De Douche Imperméable Avec 12 Crochets 3d Imprimé Polyester Salle De Bains @Napoulen4359 Nouveau imperméable rideau de douche avec 12 crochets 3D Imprimé salle de bains Polyester point ...
12189,1281,Téléphonie fixe,10,Livres,0.9853519458763111,high_confidence,Brettspiel Wickie Und Der Piratenschatz Spiel 
12198,1300,Jeux vidéo ancien,1280,Accessoires téléphones,0.9027411713543577,high_confidence,Fq777 Fq05 6-Axis Gyro 2.0mp Wifi Fpv Drone Caméra Selfie Pliable Quadcopter-Générique FQ777 FQ05 6-Axis Gyro 2.0MP Wifi Fpv Drone Caméra selfie Pliable Quadcopter Feature: Cette RC Quadcopter Drone e...
12199,2060,Articles soins,1560,Photos,0.2801199159344011,low_confidence,6x Silicone Push Up Memory Stick Frozen Ice Cream Pop Yogourt Jelly Lolly Mold Maker De3029 6x Silicone Push Up Memory Stick Frozen Ice Cream Pop yogourt gelée Lolly Caractéristiques Mold Maker: Faite...
12204,1560,Photos,2582,Matériel & accessoires,0.8740264041672333,high_confidence,Chaise Longue Avec Coussin Résine Tressée Marron <p>Notre chaise longue en résine tressée combine élégance et fonctionnalité et deviendra le point central de votre jardin ou patio. Grâce à la résine t...
12213,1302,Jeux vidéo rétro,1280,Accessoires téléphones,0.4785898397132449,low_confidence,Everearth - Ee33644 - Outillage De Jardin Pour Enfants - Kit Manuel - 3 Pièces 
12214,2705,Accessoires console,10,Livres,0.5768905014571787,high_confidence,Walk On The Wildside 
12215,1140,TV,10,Livres,0.16432879465425446,low_confidence,Titi Et Sa Bouée Sylvestre 
12236,60,Consoles,2705,Accessoires console,0.23298274587195142,low_confidence,Console Ps3 Ultra Slim 500 Go + Gran Turismo 6 + The Last Of Us Régnez sur les routes et vivez une incroyable expérience de pilotage sur PlayStation 3. Lancez-vous sur les circuits avec 1200 voitures ...
12237,2403,Livres en langues étrangères,2280,Jeux vidéo,0.27108565409795765,low_confidence,Motifs Et Abécédaires Points De Croix N° 8 Et 11 
12241,2582,Matériel & accessoires,1560,Photos,0.38258439064323524,low_confidence,Manuel Moulin À Café Réglable En Céramique Moulin À Café Manivelle Vente Chaude@Hpp282 Manuel Moulin à café réglable en céramique Moulin à café Manivelle vente HOTProduct Caractéristiques: Petit léger...
12242,40,DVD & Films,10,Livres,0.3592254407773429,low_confidence,Borderlands - The Pre-Sequel ! 
12243,2060,Articles soins,1302,Jeux vidéo rétro,0.24446281955188567,low_confidence,Poisson En Bois Équitable 
12248,2060,Articles soins,1320,CD,0.20076787542440477,low_confidence,Beamz Professional Lcb155 Barre D'éclairage Led 12 Leds 12w 6-En-1 - Noir 
12253,2060,Articles soins,1560,Photos,0.9191824915116972,high_confidence,Sorcière Citrouille Chauve-Souris En Verre Colle Signe Motif Dôme En Verre Aimants Pour Réfrigérateur Adhesive Tape 296 Heureux verre Halloween sorcière citrouille Bat colle signe modèle dôme en verre...
12256,2060,Articles soins,2582,Matériel & accessoires,0.6630549506259393,high_confidence,Petite Girouette Coq À Poser Aspect : <br />Matériau principal : Métal galvanisé<br />Modèle : Coq<br />Dimensions : <br />Hauteur (en cm) : 4300<br />Longueur (en cm) : 2500<br />Profondeur (en cm) :...
12257,2705,Accessoires console,10,Livres,0.3789271029927241,low_confidence,Location Immobilière : Obligations Du Bailleur 
12259,1280,Accessoires téléphones,2060,Articles soins,0.5926423545813676,high_confidence,Club Métal Et Chaussures Pour Déco Maison De Poupée Artesania 11711 Marque ARTESANIA 11711. Machine à écrire en métal
12269,1302,Jeux vidéo rétro,1320,CD,0.23718508068384722,low_confidence,Simm 1222 Lena - Petit Bulldozer <strong>Lena - Petit bulldozer</strong><br /><br />Bulldozer avec chargeur frontal articulé.<br />Le chargeur est munis de crans pour le maintien dans diverses positio...
12270,2403,Livres en langues étrangères,10,Livres,0.4495991155193303,low_confidence,Louis Lambert Quatre Vingt Treize Tartuffe 
12276,1281,Téléphonie fixe,1280,Accessoires téléphones,0.9326208810860674,high_confidence,Drôle De Bande Dessinée Crocodile Tracté Natation En Eau D'été Jouets De Plage Drôle Cartoon Crocodile Pull d&#39;été Type de piscine Water Beach Jouets Description: L&#39;été arrive et le jeu le plus...
12278,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.8566203509521272,high_confidence,Carry Portable Storage Case Sac À Bandoulière Sac À Dos Pour Dji Air Pro Drone Mavic Hélicoptère 2799 Portable Carry boîte de rangement Sac à bandoulière Sac à dos pour DJI Mavic Air Pro Drone Descrip...
12285,2522,Équipement bébé,1140,TV,0.4375571720703898,low_confidence,"Cle Usb Hama Flashpen """"Laeta Twin"" 32go Noir "
12287,40,DVD & Films,2280,Jeux vidéo,0.23606813178253483,low_confidence,Fatal Fury Real Bout Special 
12291,2582,Matériel & accessoires,10,Livres,0.1713233477302219,low_confidence,Rocalba Semence Calabacin T. Algérie 10ud hortícolas - Pour un culture vigoroso et germinación assurée - siembra-cultivo
12292,2583,Articles sport,1302,Jeux vidéo rétro,0.4518389281683267,low_confidence,Jeu de Natation Poissons de Couleurs Jeu de Natation Poissons de Couleurs! Procurez-vous ce Jeu de Natation Poissons de Couleurs pour que votre petit puisse nager et plonger à repérer les 5 poissons. ...
12293,40,DVD & Films,50,Jouets & Jeux,0.9045285107275741,high_confidence,Silicone Housse De Protection Pour Poké Ball Plus Pokemon Lets Go Pikachu Evoli Jeu Quickio Silicone Housse de protection pour Poké Ball plus Pokemon Lets Go Pikachu Evoli jeu Feature: La couverture d...
12294,1560,Photos,2582,Matériel & accessoires,0.6736942310146162,high_confidence,Creative Plastic Stool Can Be Stacked Storage Stool Multi-Function Storage Stoolhpp6233 Creative Plastic Stool Can Be Stacked Storage Stool Multi-function Storage StoolFeature:High quality PP material...
12295,1281,Téléphonie fixe,1320,CD,0.18272516638386635,low_confidence,4m Kidzlabs Kit Espionnage - Systeme D'alarme + Empreintes Digitales 4M KIDZLABS Kit espionnage - Systeme d&#39;alarme &#43; empreintes digitales<br />4M KIDZLABS Kit espionnage - Systeme d&#39;alarme...
12298,2403,Livres en langues étrangères,10,Livres,0.3464660028557502,low_confidence,San Antonio Édition Dans La Décade 70/80: 5 Titres 
12301,1280,Accessoires téléphones,1302,Jeux vidéo rétro,0.9729493540257084,high_confidence,Adorable Squishies Kawaii Macaron Jumbo Lente Hausse Crème Parfumée Stress Relief Suan7505 Kawaii adorable Squishies Macaron Jumbo lente hausse Crème parfumée Stress Relief Toy Feature: Super doux len...
12303,1280,Accessoires téléphones,1180,Décoration,0.9954754389359494,high_confidence,Led Halloween Pâques Rave Masque Lumineux Costume Masque Décor Pâques @Doauhao3679 LED Halloween Masque Rave Pâques lumineux Costume Masque Décor Pâques Matériel d&#39;entité: plastique d&#39;emballag...
12317,2060,Articles soins,1302,Jeux vidéo rétro,0.9991769559404109,high_confidence,Moakoada®9x Portable Xml-T6 4 Modes Usb Lampe De Poche Rechargeable Zoomables Head Light Portable 9X XML-T6 4 Modes USB Lampe de poche zoomables tête Rechargable lumière Introductions: XML-T6 (9PCS) 4...
12322,1281,Téléphonie fixe,40,DVD & Films,0.9636606750845965,high_confidence,Spinnengift Und Krötenschleim [Import Allemand] 
12331,40,DVD & Films,2705,Accessoires console,0.5630606591004982,high_confidence,Astérix Et La Pouvoir Des Dieux 
12333,1160,Électroménager,2403,Livres en langues étrangères,0.36663314262420454,low_confidence,Lot Nocturnoir Secrete Shiny 104/101 Explosion Plama Et Symbios Shiny 126/124 Dragons Exaltes 
12339,2582,Matériel & accessoires,1560,Photos,0.9050397765202013,high_confidence,Storage Bag Case For Clothes Organizador Garment Suit Coat Dust Cover Protectorhpp3786 Storage Bag Case For Clothes Organizador Garment Suit Coat Dust Cover ProtectorDescription :Material:PEVASize:SML...
12346,2585,Sports & Loisirs,40,DVD & Films,0.1415780342847887,low_confidence,MANOMETRE GLYCER. INOX D63 250 BARS F1/4M 
12364,1920,Musique amplifiée,1320,CD,0.4562501759222166,low_confidence,Catherine Lansfield Vintage Patchwork Parure De Lit Avec Housse De Couette 240x260x1 Cm Naturel Type : Cuisine    Fabricant : Bianca Europe
12369,2403,Livres en langues étrangères,2705,Accessoires console,0.6603894981627879,high_confidence,4 Livre De R Dorgeles (Partir.. Sur La Route Mandarine Le Cabaret De La Belle Femme Le Château Des Brouillards) 
12376,10,Livres,40,DVD & Films,0.43372695952694684,low_confidence,My Fairy Bridesmaid Castle 
12380,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.7692409602349306,high_confidence,Jjrc S4 F1 2.4g 720p Wifi Fpvrc Bateau 25km / H Racing Speed ??Remote Control Airship JJRC S4 F1 2.4G 720P WIFI FPVRC Bateau 25KM / h Vitesse de course Remote Control Airship ToyDescription: Modèle: J...
12382,2522,Équipement bébé,1320,CD,0.6644439665400373,high_confidence,Hebel Porte-Plan Mobile Avec Une Sortie T¿Lescopique Gris 
12399,10,Livres,2403,Livres en langues étrangères,0.7287808128102942,high_confidence,Bulletin Monumental De La Société Française D'archéologie. Tome Cxxvi - 1968-1 
12410,1560,Photos,2060,Articles soins,0.7674982405555711,high_confidence,Set Stickers Muraux 3 En 1 Papier Peint Emballage inclus:<br />Set de stickers muraux 1 x 3 en 1Caractéristiques:<br />Autocollants trois en un belle personnalité.<br />Repositionnable: repositionnabl...
12414,1920,Musique amplifiée,10,Livres,0.28079249432863307,low_confidence,Très Beau Plaid Fleuri 
12419,60,Consoles,2462,Fournitures bureau,0.8125347304048093,high_confidence,Nintendo Ds Lite Final Fantasy Iii (Édition Limitée) 
12422,2583,Articles sport,1280,Accessoires téléphones,0.3066630676356763,low_confidence,Masque Plongée Silicone Aviator Pro Masque de plongée Silicone Aviator Pro Intex 55980 avec verres de taille plus grande qui donne une plus grande visibilité de 180º. Sans latex- Matériaux hypoallergé...
12430,1320,CD,10,Livres,0.3764177278208355,low_confidence,Gallia Gallia Galliagest 2eme Age 900g GALLIA Galliagest 2eme Age 900g. Formule epaissie. De 6 a 12 mois.
12441,2060,Articles soins,1560,Photos,0.840748687367595,high_confidence,Accueil Femmes Waterproof Mignon De Cuisine Restaurant De Cuisine Tablier Tabliers Bavoir Accueil Femmes Waterproof mignon de cuisine restaurant de cuisine Tablier bavoir ApronsSpecifications: Parfait...
12444,2705,Accessoires console,40,DVD & Films,0.35119402476918793,low_confidence,Ils Sont Fous Ces Juifs 
12448,1920,Musique amplifiée,2582,Matériel & accessoires,0.39252912437313536,low_confidence,Store Enrouleur Occultant Noir U08/808 <p>Ce store enrouleur occultant décoratif pour fenêtre de toit adéquat aux systèmes de fenêtres Velux est idéal pour toutes les pièces de votre maison ou bureau....
12452,2403,Livres en langues étrangères,2280,Jeux vidéo,0.6489509936096356,high_confidence,Alsace - France - Plaquette Depliante Touristique 
12459,50,Jouets & Jeux,2462,Fournitures bureau,0.7069874944841587,high_confidence,Rangement Jeux Nintendo Switch Bouclier Zelda 
12460,2583,Articles sport,2585,Sports & Loisirs,0.3555995604172816,low_confidence,Lampe additionnelle SUPER KLEAR NIGHT Installation simple et sans outil fixation magnétique<br /><br /> Longue durée de vie des LED : faible consommation énergétique<br /><br /> Kit de base indispensa...
12463,1320,CD,10,Livres,0.18999902509906846,low_confidence,Parc Rectangulaire + Tour De Parc Dots 
12467,2582,Matériel & accessoires,2060,Articles soins,0.8115017157277619,high_confidence,Lampe De Camping 24 Led - Lanterne Éclairage 360° ¿Éclairage : 24 LED¿ Fonctionne avec 4 piles- LR20 non incluses¿ Éclairage à 360°¿ Couleur : vert¿ Boussole intégrée¿ Crochet de suspension
12468,1280,Accessoires téléphones,1140,TV,0.33828577595979387,low_confidence,Hama - 325 - Midi Plaque - Petit Pingouin perles - créativité - habilite
12471,2403,Livres en langues étrangères,2280,Jeux vidéo,0.49942356402562055,low_confidence,Revue Internationale De Defense Interavia 
12475,2705,Accessoires console,2280,Jeux vidéo,0.5770970814389194,high_confidence,Figaro Divorce (Ödön Von Horváth?-?Mise En Scène Jacques Lassalle?-?2008) 
12482,1280,Accessoires téléphones,1281,Téléphonie fixe,0.5001323354253723,high_confidence,Son Bébé Doll Toy Doll Pacifier Blonde Meilleur Cadeau Toy Cadeaux De Noël_Hoeroie6365 Son bébé Doll Toy Pacifier Poupée Blonde Meilleur cadeau Toy Cadeaux de Noël Caractéristiques: 100% tout neuf et ...
12489,1140,TV,2280,Jeux vidéo,0.46949955483588207,low_confidence,Coffret 11 Fèves Spider-Man 
12491,1320,CD,1280,Accessoires téléphones,0.7075247086070722,high_confidence,Casdon Baby Huggles Trotteur Le Trotteur de chez Casdon offre à votre poupée un jouet sur pour faire ses premiers pas et pour manger. Ce set inclut un bol des couverts et de la nourriture pour donner ...
12503,60,Consoles,50,Jouets & Jeux,0.35270355316044355,low_confidence,Wii Inazuma Eleven Strikers Pack Blanc+ Control Pack 
12505,1280,Accessoires téléphones,1140,TV,0.6635341392367096,high_confidence,Transformers Robots In Disguise Power Surge Starscream &amp Mini-Con Lancelon Exclusive Action Figures Transformers Robots in Disguise Power Surge Starscream &amp; Mini-Con Lancelon Exclusive Figuresp
12506,1280,Accessoires téléphones,10,Livres,0.17233453658920342,low_confidence,Columpio Portatil Hybridrive Boutique Con Ac Ref. COLUMPIO PORTATIL HYBRIDRIVE BOUTIQUE CON AC REF.
12508,2583,Articles sport,2060,Articles soins,0.945811616084555,high_confidence,LED Boule à facette blanc 10-LED Télécommande Coloré Lampe de Plongée avec LED Boule à facette blanc 10-LED Télécommande Coloré Lampe de Plongée avec<br />1. Haute qualité et tout neuf.<br />2. La lam...
12511,2582,Matériel & accessoires,1320,CD,0.3980433656683601,low_confidence,Barnum Chã¢Piteau 4x8 Bleu Blanc 
12522,2403,Livres en langues étrangères,10,Livres,0.2677554554493588,low_confidence,Bloody Kiss De Kazuko Furumiya Intégral T. 1 À 2 
12527,2060,Articles soins,1140,TV,0.21688568131376976,low_confidence,Batman - Piece De Monnaie Double Face - Harvey Dent Super coffret collector des deux pièces de monnaie d&#39;Harvey Dent.<br />En argent.<br />Pièces amovibles.<br /><br />Sous licence Noble collectio...
12530,10,Livres,2280,Jeux vidéo,0.5485503398415973,high_confidence,Coupe Du Monde 2006 
12533,1281,Téléphonie fixe,1280,Accessoires téléphones,0.7276589789263376,high_confidence,New Kids Toys Simulation Panier Légumes Fruits Pretend Jouer New Kids Toys Simulation Panier Légumes Fruits Pretend Play 100% tout neuf sensation de confort Couleur: comme image Matériel: plastique AB...
12546,2705,Accessoires console,2280,Jeux vidéo,0.7825335745640257,high_confidence,Le Meurtrier Du Mois D'août 
12549,2582,Matériel & accessoires,1320,CD,0.6225646789733869,high_confidence,Multifonction Couches Pour Bébés Nappy Maman Nourrir Sac À Main Sac À Bandoulière Ou Okadaopa 014 3 pièces / Set multifonction couches pour bébés Nappy maman Nourrir Sac à main Sac à bandoulière Descr...
12550,2403,Livres en langues étrangères,2705,Accessoires console,0.5443099049150437,high_confidence,2 Julien Green : Les Pays Lointains + Les Étoiles Du Sud 
12556,1281,Téléphonie fixe,1280,Accessoires téléphones,0.9500554391016289,high_confidence,Cartoon Peluche Poupée Cou Oreiller Oreiller U Multifonctionnel Deformation Fille Cadeau Cartoon peluche poupée cou oreiller oreiller multifonction Deformation U fille Gift Feature: Très doux très mig...
12561,1560,Photos,2582,Matériel & accessoires,0.43021059890174246,low_confidence,10 Pieces Diy Wooden Pendant Ornaments For Christmas Tree And Party Decorationshpp3919 10 Pieces DIY Wooden Pendant Ornaments for Christmas Tree and Party DecorationsIntroduction:10 Pieces DIY Wooden ...
12574,10,Livres,2280,Jeux vidéo,0.4956636509294534,low_confidence,Tous Les Chemins Menent Au Rhum Avec Les Z'heros Du Feuilleton D'europe 1 
12595,1280,Accessoires téléphones,1140,TV,0.6661357442002187,high_confidence,Figurine En Plastique Souple De La Panthère Rose Figurine en plastique souple de la panthère rose haute de 10 cm avec une raquette.
12603,1280,Accessoires téléphones,1281,Téléphonie fixe,0.938924530229426,high_confidence,Bébé Jouet Cartoon Lettre Éducation Animal Nuisettes Kid Birthday Party Cadeau De2845 Bébé jouet éducatif Cartoon lettre animaux Nuisettes Kid Birthday Party cadeau Feature: 100% qualité de la marque ...
