original_index,imageid,predicted_category,prediction_probability,true_category,predicted_category_name
13342,img_13342,18,0.89765006,2280,Catégorie 18
13343,img_13343,10,0.19080672,2522,Livres
13344,img_13344,7,0.5739466,2060,Catégorie 7
13345,img_13345,9,0.35364366,50,Catégorie 9
13346,img_13346,7,0.3000857,2522,Catégorie 7
13347,img_13347,16,0.56475425,2585,Catégorie 16
13348,img_13348,2,0.29913276,50,Catégorie 2
13349,img_13349,11,0.29556268,1280,Catégorie 11
13350,img_13350,18,0.14766096,10,Catégorie 18
13351,img_13351,24,0.24877138,2060,Catégorie 24
13352,img_13352,15,0.8828961,1940,Catégorie 15
13353,img_13353,23,0.9841412,2583,Catégorie 23
13354,img_13354,13,0.9034619,1560,Catégorie 13
13355,img_13355,18,0.32664055,10,Catégorie 18
13356,img_13356,23,0.99821246,2583,Catégorie 23
13357,img_13357,18,0.7904893,2280,Catégorie 18
13358,img_13358,12,0.9720876,1301,Catégorie 12
13359,img_13359,0,0.5569544,2403,Catégorie 0
13360,img_13360,22,0.40523055,1560,Catégorie 22
13361,img_13361,21,0.88581425,2522,Catégorie 21
13362,img_13362,9,0.88815266,1300,Catégorie 9
13363,img_13363,11,0.4242866,1140,Catégorie 11
13364,img_13364,18,0.90948373,2280,Catégorie 18
13365,img_13365,1,0.6965533,40,Catégorie 1
13366,img_13366,14,0.98033315,1920,Catégorie 14
13367,img_13367,15,0.12613818,1300,Catégorie 15
13368,img_13368,24,0.5241635,2060,Catégorie 24
13369,img_13369,11,0.53793764,1300,Catégorie 11
13370,img_13370,3,0.9154959,60,Catégorie 3
13371,img_13371,15,0.45056677,1940,Catégorie 15
13372,img_13372,13,0.2952844,2522,Catégorie 13
13373,img_13373,22,0.62939245,2220,Catégorie 22
13374,img_13374,13,0.53615737,40,Catégorie 13
13375,img_13375,9,0.4249903,1300,Catégorie 9
13376,img_13376,4,0.94858646,1140,Catégorie 4
13377,img_13377,26,0.8192537,2905,Catégorie 26
13378,img_13378,7,0.40267733,1280,Catégorie 7
13379,img_13379,0,0.7268963,10,Catégorie 0
13380,img_13380,20,0.30413824,40,Catégorie 20
13381,img_13381,25,0.9663203,2705,Catégorie 25
13382,img_13382,19,0.63289905,2403,Catégorie 19
13383,img_13383,23,0.4078529,2583,Catégorie 23
13384,img_13384,18,0.8582327,2280,Catégorie 18
13385,img_13385,19,0.7202118,2403,Catégorie 19
13386,img_13386,16,0.93572915,2060,Catégorie 16
13387,img_13387,14,0.6783315,2060,Catégorie 14
13388,img_13388,10,0.74185723,1301,Livres
13389,img_13389,5,0.9533276,1160,Catégorie 5
13390,img_13390,14,0.988846,1920,Catégorie 14
13391,img_13391,22,0.68085706,2582,Catégorie 22
13392,img_13392,4,0.91972476,1140,Catégorie 4
13393,img_13393,22,0.846135,2582,Catégorie 22
13394,img_13394,11,0.77678204,1280,Catégorie 11
13395,img_13395,21,0.8973899,1280,Catégorie 21
13396,img_13396,14,0.9915679,1920,Catégorie 14
13397,img_13397,14,0.8816858,1920,Catégorie 14
13398,img_13398,23,0.98433614,2583,Catégorie 23
13399,img_13399,6,0.34575456,2583,Catégorie 6
13400,img_13400,14,0.590113,1920,Catégorie 14
13401,img_13401,14,0.93203837,1920,Catégorie 14
13402,img_13402,12,0.2707294,1281,Catégorie 12
13403,img_13403,23,0.9815118,2583,Catégorie 23
13404,img_13404,0,0.66463524,10,Catégorie 0
13405,img_13405,16,0.29718354,2060,Catégorie 16
13406,img_13406,9,0.714921,1320,Catégorie 9
13407,img_13407,11,0.1791588,40,Catégorie 11
13408,img_13408,7,0.24040286,1281,Catégorie 7
13409,img_13409,11,0.53657347,2583,Catégorie 11
13410,img_13410,10,0.1437322,1302,Livres
13411,img_13411,21,0.48494086,2522,Catégorie 21
13412,img_13412,18,0.38242644,10,Catégorie 18
13413,img_13413,9,0.916549,1300,Catégorie 9
13414,img_13414,24,0.30668247,2522,Catégorie 24
13415,img_13415,26,0.22437847,2905,Catégorie 26
13416,img_13416,25,0.8458364,2705,Catégorie 25
13417,img_13417,12,0.9522598,1320,Catégorie 12
13418,img_13418,16,0.75896966,2060,Catégorie 16
13419,img_13419,25,0.9534284,2705,Catégorie 25
13420,img_13420,20,0.29328802,2403,Catégorie 20
13421,img_13421,4,0.38732597,1140,Catégorie 4
13422,img_13422,14,0.92907727,1920,Catégorie 14
13423,img_13423,20,0.6398192,1140,Catégorie 20
13424,img_13424,0,0.40369564,10,Catégorie 0
13425,img_13425,4,0.11403128,50,Catégorie 4
13426,img_13426,7,0.6845246,1280,Catégorie 7
13427,img_13427,12,0.30116493,1302,Catégorie 12
13428,img_13428,8,0.45717466,2403,Catégorie 8
13429,img_13429,19,0.49633515,10,Catégorie 19
13430,img_13430,20,0.1509792,40,Catégorie 20
13431,img_13431,16,0.33271846,2060,Catégorie 16
13432,img_13432,23,0.6021232,2583,Catégorie 23
13433,img_13433,14,0.9619185,1920,Catégorie 14
13434,img_13434,7,0.65614283,1300,Catégorie 7
13435,img_13435,12,0.35440508,1920,Catégorie 12
13436,img_13436,23,0.2820255,2583,Catégorie 23
13437,img_13437,16,0.8274648,2060,Catégorie 16
13438,img_13438,0,0.33799013,2280,Catégorie 0
13439,img_13439,18,0.9585304,2280,Catégorie 18
13440,img_13440,9,0.8384948,1300,Catégorie 9
13441,img_13441,7,0.25395638,1280,Catégorie 7
13442,img_13442,23,0.9847846,2583,Catégorie 23
13443,img_13443,18,0.9194795,2280,Catégorie 18
13444,img_13444,12,0.36351523,1320,Catégorie 12
13445,img_13445,0,0.8103037,10,Catégorie 0
13446,img_13446,8,0.48348907,1281,Catégorie 8
13447,img_13447,6,0.120640695,2403,Catégorie 6
13448,img_13448,9,0.8854241,1300,Catégorie 9
13449,img_13449,4,0.9915712,1140,Catégorie 4
13450,img_13450,9,0.9344097,1300,Catégorie 9
13451,img_13451,16,0.40878832,1920,Catégorie 16
13452,img_13452,16,0.28597054,1281,Catégorie 16
13453,img_13453,14,0.9537424,1920,Catégorie 14
13454,img_13454,22,0.2819587,2582,Catégorie 22
13455,img_13455,0,0.717723,10,Catégorie 0
13456,img_13456,9,0.7120742,1300,Catégorie 9
13457,img_13457,11,0.16680627,2522,Catégorie 11
13458,img_13458,23,0.96657526,2583,Catégorie 23
13459,img_13459,19,0.62703025,2462,Catégorie 19
13460,img_13460,13,0.1174116,1320,Catégorie 13
13461,img_13461,12,0.50941396,1320,Catégorie 12
13462,img_13462,12,0.52931195,1320,Catégorie 12
13463,img_13463,11,0.9987704,1302,Catégorie 11
13464,img_13464,13,0.0849181,1560,Catégorie 13
13465,img_13465,11,0.27652743,1920,Catégorie 11
13466,img_13466,0,0.7879714,10,Catégorie 0
13467,img_13467,9,0.4200975,1300,Catégorie 9
13468,img_13468,12,0.7770479,1320,Catégorie 12
13469,img_13469,21,0.8883063,2522,Catégorie 21
13470,img_13470,9,0.2076755,1560,Catégorie 9
13471,img_13471,25,0.8056229,10,Catégorie 25
13472,img_13472,22,0.64855456,2582,Catégorie 22
13473,img_13473,21,0.25210562,2583,Catégorie 21
13474,img_13474,18,0.7262746,2280,Catégorie 18
13475,img_13475,19,0.36113065,2403,Catégorie 19
13476,img_13476,21,0.6290797,2522,Catégorie 21
13477,img_13477,23,0.8839668,2583,Catégorie 23
13478,img_13478,21,0.99075377,2522,Catégorie 21
13479,img_13479,21,0.98773104,2522,Catégorie 21
13480,img_13480,23,0.7197802,2583,Catégorie 23
13481,img_13481,13,0.89514834,2582,Catégorie 13
13482,img_13482,16,0.9811118,2060,Catégorie 16
13483,img_13483,18,0.7660171,2280,Catégorie 18
13484,img_13484,8,0.48213828,1320,Catégorie 8
13485,img_13485,23,0.90515214,2583,Catégorie 23
13486,img_13486,2,0.94450796,2583,Catégorie 2
13487,img_13487,26,0.5254593,2905,Catégorie 26
13488,img_13488,20,0.44048575,2462,Catégorie 20
13489,img_13489,14,0.97394943,1920,Catégorie 14
13490,img_13490,18,0.740763,2403,Catégorie 18
13491,img_13491,20,0.8380951,40,Catégorie 20
13492,img_13492,5,0.92670697,1160,Catégorie 5
13493,img_13493,1,0.964464,40,Catégorie 1
13494,img_13494,19,0.24025376,1281,Catégorie 19
13495,img_13495,0,0.87614846,2705,Catégorie 0
13496,img_13496,22,0.2962387,1302,Catégorie 22
13497,img_13497,26,0.49927726,2905,Catégorie 26
13498,img_13498,9,0.22638614,2583,Catégorie 9
13499,img_13499,24,0.38573384,2585,Catégorie 24
13500,img_13500,11,0.6684685,2585,Catégorie 11
13501,img_13501,8,0.14898343,1281,Catégorie 8
13502,img_13502,7,0.48977795,1280,Catégorie 7
13503,img_13503,26,0.20010912,2280,Catégorie 26
13504,img_13504,21,0.97159886,2522,Catégorie 21
13505,img_13505,0,0.6554907,2280,Catégorie 0
13506,img_13506,18,0.88786715,2280,Catégorie 18
13507,img_13507,13,0.9074041,1560,Catégorie 13
13508,img_13508,10,0.6394912,1302,Livres
13509,img_13509,22,0.30408958,1560,Catégorie 22
13510,img_13510,12,0.9794643,1320,Catégorie 12
13511,img_13511,21,0.23211381,2522,Catégorie 21
13512,img_13512,7,0.52828795,1560,Catégorie 7
13513,img_13513,5,0.9762028,1160,Catégorie 5
13514,img_13514,25,0.13169602,2060,Catégorie 25
13515,img_13515,13,0.14565991,2582,Catégorie 13
13516,img_13516,14,0.85007775,1920,Catégorie 14
13517,img_13517,12,0.39465877,2583,Catégorie 12
13518,img_13518,20,0.21710579,2403,Catégorie 20
13519,img_13519,23,0.9756049,2583,Catégorie 23
13520,img_13520,9,0.9254786,1300,Catégorie 9
13521,img_13521,9,0.812612,1300,Catégorie 9
13522,img_13522,11,0.42006734,2585,Catégorie 11
13523,img_13523,11,0.8471941,1302,Catégorie 11
13524,img_13524,11,0.9683635,1302,Catégorie 11
13525,img_13525,1,0.6923526,1281,Catégorie 1
13526,img_13526,19,0.41638762,1281,Catégorie 19
13527,img_13527,12,0.2587251,1301,Catégorie 12
13528,img_13528,4,0.4704323,1320,Catégorie 4
13529,img_13529,8,0.67924345,1281,Catégorie 8
13530,img_13530,15,0.99456114,1940,Catégorie 15
13531,img_13531,1,0.8347082,2280,Catégorie 1
13532,img_13532,9,0.6617126,1280,Catégorie 9
13533,img_13533,8,0.86691505,1281,Catégorie 8
13534,img_13534,9,0.3032107,1280,Catégorie 9
13535,img_13535,14,0.95321906,1920,Catégorie 14
13536,img_13536,18,0.6757031,2403,Catégorie 18
13537,img_13537,18,0.19716536,2403,Catégorie 18
13538,img_13538,9,0.49807826,2583,Catégorie 9
13539,img_13539,23,0.95182663,2583,Catégorie 23
13540,img_13540,18,0.43607312,2280,Catégorie 18
13541,img_13541,23,0.88289416,2583,Catégorie 23
13542,img_13542,5,0.83363533,1160,Catégorie 5
13543,img_13543,0,0.9293592,10,Catégorie 0
13544,img_13544,0,0.54513407,10,Catégorie 0
13545,img_13545,14,0.988822,1920,Catégorie 14
13546,img_13546,18,0.974077,2280,Catégorie 18
13547,img_13547,16,0.44951105,1320,Catégorie 16
13548,img_13548,4,0.96474785,1140,Catégorie 4
13549,img_13549,20,0.71951836,2403,Catégorie 20
13550,img_13550,23,0.4977556,1180,Catégorie 23
13551,img_13551,25,0.7879568,2705,Catégorie 25
13552,img_13552,16,0.82245296,2060,Catégorie 16
13553,img_13553,25,0.90050244,2705,Catégorie 25
13554,img_13554,7,0.30548397,1280,Catégorie 7
13555,img_13555,16,0.6470763,1300,Catégorie 16
13556,img_13556,22,0.3352401,2582,Catégorie 22
13557,img_13557,23,0.8108071,2583,Catégorie 23
13558,img_13558,22,0.36531392,1280,Catégorie 22
13559,img_13559,12,0.27952203,2060,Catégorie 12
13560,img_13560,19,0.6174951,2403,Catégorie 19
13561,img_13561,9,0.4166162,1300,Catégorie 9
13562,img_13562,17,0.12670645,1300,Catégorie 17
13563,img_13563,21,0.9692637,2522,Catégorie 21
13564,img_13564,18,0.927226,2280,Catégorie 18
13565,img_13565,2,0.53832024,40,Catégorie 2
13566,img_13566,20,0.9391707,2462,Catégorie 20
13567,img_13567,0,0.4435644,10,Catégorie 0
13568,img_13568,14,0.96385175,1920,Catégorie 14
13569,img_13569,15,0.87250566,1940,Catégorie 15
13570,img_13570,13,0.3294542,2060,Catégorie 13
13571,img_13571,24,0.2266669,1560,Catégorie 24
13572,img_13572,14,0.90127033,1920,Catégorie 14
13573,img_13573,5,0.5492425,1160,Catégorie 5
13574,img_13574,18,0.55683005,2280,Catégorie 18
13575,img_13575,0,0.92263746,10,Catégorie 0
13576,img_13576,22,0.6778347,2582,Catégorie 22
13577,img_13577,9,0.43331334,1300,Catégorie 9
13578,img_13578,23,0.89306253,2583,Catégorie 23
13579,img_13579,4,0.86685324,1140,Catégorie 4
13580,img_13580,19,0.63988453,2403,Catégorie 19
13581,img_13581,14,0.9712078,1560,Catégorie 14
13582,img_13582,9,0.949897,1300,Catégorie 9
13583,img_13583,18,0.92176,2280,Catégorie 18
13584,img_13584,16,0.13910869,1560,Catégorie 16
13585,img_13585,7,0.8013195,1280,Catégorie 7
13586,img_13586,4,0.99248624,1140,Catégorie 4
13587,img_13587,9,0.9526433,1300,Catégorie 9
13588,img_13588,23,0.69704837,2583,Catégorie 23
13589,img_13589,14,0.9120348,1920,Catégorie 14
13590,img_13590,10,0.08050134,1281,Livres
13591,img_13591,13,0.9681653,1320,Catégorie 13
13592,img_13592,12,0.3182074,1560,Catégorie 12
13593,img_13593,9,0.7253728,1300,Catégorie 9
13594,img_13594,21,0.68584216,2522,Catégorie 21
13595,img_13595,11,0.26763177,1302,Catégorie 11
13596,img_13596,9,0.29301527,2583,Catégorie 9
13597,img_13597,23,0.6696886,2583,Catégorie 23
13598,img_13598,9,0.88614064,1300,Catégorie 9
13599,img_13599,15,0.8615222,2522,Catégorie 15
13600,img_13600,9,0.95462114,1280,Catégorie 9
13601,img_13601,9,0.69737476,1300,Catégorie 9
13602,img_13602,7,0.40361747,1300,Catégorie 7
13603,img_13603,16,0.9932203,2060,Catégorie 16
13604,img_13604,23,0.8741474,2583,Catégorie 23
13605,img_13605,9,0.6919846,1300,Catégorie 9
13606,img_13606,11,0.30298573,1280,Catégorie 11
13607,img_13607,24,0.9917972,2585,Catégorie 24
13608,img_13608,13,0.8802224,1560,Catégorie 13
13609,img_13609,10,0.97961044,1301,Livres
13610,img_13610,22,0.62333465,2583,Catégorie 22
13611,img_13611,13,0.5848044,1560,Catégorie 13
13612,img_13612,15,0.50302047,2220,Catégorie 15
13613,img_13613,14,0.28735662,2060,Catégorie 14
13614,img_13614,24,0.85107666,2583,Catégorie 24
13615,img_13615,25,0.90636134,2705,Catégorie 25
13616,img_13616,23,0.9971757,2583,Catégorie 23
13617,img_13617,22,0.90785867,2582,Catégorie 22
13618,img_13618,19,0.5476968,1140,Catégorie 19
13619,img_13619,16,0.7844712,2060,Catégorie 16
13620,img_13620,23,0.967949,2583,Catégorie 23
13621,img_13621,13,0.9160018,1560,Catégorie 13
13622,img_13622,24,0.9589727,2585,Catégorie 24
13623,img_13623,16,0.9331207,2060,Catégorie 16
13624,img_13624,16,0.32423234,2060,Catégorie 16
13625,img_13625,6,0.33109993,1180,Catégorie 6
13626,img_13626,21,0.22330606,2522,Catégorie 21
13627,img_13627,15,0.970874,1940,Catégorie 15
13628,img_13628,7,0.25267312,2220,Catégorie 7
13629,img_13629,12,0.85556835,1920,Catégorie 12
13630,img_13630,3,0.77455014,2462,Catégorie 3
13631,img_13631,11,0.9522899,2585,Catégorie 11
13632,img_13632,5,0.25282073,1281,Catégorie 5
13633,img_13633,22,0.36105403,2583,Catégorie 22
13634,img_13634,8,0.9191923,1281,Catégorie 8
13635,img_13635,12,0.336336,1560,Catégorie 12
13636,img_13636,13,0.6572363,2582,Catégorie 13
13637,img_13637,21,0.21534142,2585,Catégorie 21
13638,img_13638,16,0.3245373,1920,Catégorie 16
13639,img_13639,25,0.88291806,2280,Catégorie 25
13640,img_13640,7,0.7745623,1280,Catégorie 7
13641,img_13641,19,0.6253308,2403,Catégorie 19
13642,img_13642,0,0.9333124,2280,Catégorie 0
13643,img_13643,19,0.95683306,2403,Catégorie 19
13644,img_13644,9,0.5371785,1280,Catégorie 9
13645,img_13645,22,0.6504117,2583,Catégorie 22
13646,img_13646,12,0.33386987,2060,Catégorie 12
13647,img_13647,12,0.33130547,1281,Catégorie 12
13648,img_13648,0,0.5857224,1281,Catégorie 0
13649,img_13649,24,0.24773616,2582,Catégorie 24
13650,img_13650,0,0.32813793,2522,Catégorie 0
13651,img_13651,2,0.15642616,1301,Catégorie 2
13652,img_13652,10,0.34399676,2522,Livres
13653,img_13653,11,0.993723,2060,Catégorie 11
13654,img_13654,8,0.18734537,2403,Catégorie 8
13655,img_13655,13,0.49029455,2582,Catégorie 13
13656,img_13656,23,0.9847719,2583,Catégorie 23
13657,img_13657,13,0.9765315,1560,Catégorie 13
13658,img_13658,7,0.21109547,2060,Catégorie 7
13659,img_13659,8,0.24882588,1281,Catégorie 8
13660,img_13660,22,0.35584036,2582,Catégorie 22
13661,img_13661,19,0.18902999,1940,Catégorie 19
13662,img_13662,9,0.952718,1300,Catégorie 9
13663,img_13663,23,0.96711373,2583,Catégorie 23
13664,img_13664,1,0.56970334,2280,Catégorie 1
13665,img_13665,25,0.91277075,2705,Catégorie 25
13666,img_13666,18,0.99687046,2280,Catégorie 18
13667,img_13667,7,0.25410092,1280,Catégorie 7
13668,img_13668,21,0.81725025,2522,Catégorie 21
13669,img_13669,22,0.3636422,2583,Catégorie 22
13670,img_13670,23,0.8419463,2583,Catégorie 23
13671,img_13671,26,0.6710409,2905,Catégorie 26
13672,img_13672,7,0.4866041,2060,Catégorie 7
13673,img_13673,21,0.7802794,2522,Catégorie 21
13674,img_13674,5,0.983223,1160,Catégorie 5
13675,img_13675,19,0.20155323,2403,Catégorie 19
13676,img_13676,1,0.9673752,40,Catégorie 1
13677,img_13677,13,0.80340844,1560,Catégorie 13
13678,img_13678,21,0.2503451,1560,Catégorie 21
13679,img_13679,23,0.8180253,2582,Catégorie 23
13680,img_13680,11,0.3779781,1320,Catégorie 11
13681,img_13681,26,0.97047925,2905,Catégorie 26
13682,img_13682,16,0.46647683,2060,Catégorie 16
13683,img_13683,21,0.2692748,2522,Catégorie 21
13684,img_13684,12,0.17813714,2583,Catégorie 12
13685,img_13685,19,0.5354773,2403,Catégorie 19
13686,img_13686,15,0.12880045,2585,Catégorie 15
13687,img_13687,4,0.6867131,1140,Catégorie 4
13688,img_13688,19,0.47105327,2280,Catégorie 19
13689,img_13689,5,0.85000885,1160,Catégorie 5
13690,img_13690,20,0.167803,2705,Catégorie 20
13691,img_13691,13,0.40595284,1920,Catégorie 13
13692,img_13692,0,0.37664258,10,Catégorie 0
13693,img_13693,12,0.9878142,1320,Catégorie 12
13694,img_13694,21,0.42833856,2583,Catégorie 21
13695,img_13695,9,0.62550104,1300,Catégorie 9
13696,img_13696,9,0.8619905,1300,Catégorie 9
13697,img_13697,7,0.3604126,2060,Catégorie 7
13698,img_13698,4,0.36274478,2522,Catégorie 4
13699,img_13699,5,0.9842859,1160,Catégorie 5
13700,img_13700,26,0.3895073,2905,Catégorie 26
13701,img_13701,22,0.3181288,2582,Catégorie 22
13702,img_13702,22,0.16844036,2585,Catégorie 22
13703,img_13703,13,0.7827479,1560,Catégorie 13
13704,img_13704,23,0.8336018,50,Catégorie 23
13705,img_13705,17,0.2663424,2583,Catégorie 17
13706,img_13706,18,0.7894294,2280,Catégorie 18
13707,img_13707,5,0.34050596,1280,Catégorie 5
13708,img_13708,23,0.95615315,2583,Catégorie 23
13709,img_13709,14,0.9472062,1920,Catégorie 14
13710,img_13710,14,0.99089956,1920,Catégorie 14
13711,img_13711,9,0.2864864,1300,Catégorie 9
13712,img_13712,21,0.9921225,2522,Catégorie 21
13713,img_13713,22,0.63180596,1560,Catégorie 22
13714,img_13714,18,0.25821394,2280,Catégorie 18
13715,img_13715,1,0.3940037,2280,Catégorie 1
13716,img_13716,19,0.8965205,2280,Catégorie 19
13717,img_13717,3,0.83032703,60,Catégorie 3
13718,img_13718,9,0.6350578,1300,Catégorie 9
13719,img_13719,23,0.9835985,2583,Catégorie 23
13720,img_13720,23,0.9630021,2583,Catégorie 23
13721,img_13721,25,0.41558862,10,Catégorie 25
13722,img_13722,18,0.3410233,2280,Catégorie 18
13723,img_13723,24,0.8488824,2585,Catégorie 24
13724,img_13724,0,0.46031967,2280,Catégorie 0
13725,img_13725,2,0.9582565,50,Catégorie 2
13726,img_13726,21,0.16340479,1280,Catégorie 21
13727,img_13727,1,0.65577185,40,Catégorie 1
13728,img_13728,19,0.73949015,2403,Catégorie 19
13729,img_13729,13,0.29884434,2522,Catégorie 13
13730,img_13730,13,0.96953034,1560,Catégorie 13
13731,img_13731,14,0.96583796,1920,Catégorie 14
13732,img_13732,25,0.926688,2705,Catégorie 25
13733,img_13733,18,0.8095326,10,Catégorie 18
13734,img_13734,5,0.39809376,60,Catégorie 5
13735,img_13735,6,0.9189396,1180,Catégorie 6
13736,img_13736,10,0.19558081,1301,Livres
13737,img_13737,20,0.8611189,2462,Catégorie 20
13738,img_13738,18,0.92312354,2280,Catégorie 18
13739,img_13739,7,0.14999785,1920,Catégorie 7
13740,img_13740,23,0.82323104,2583,Catégorie 23
13741,img_13741,12,0.48135787,1320,Catégorie 12
13742,img_13742,5,0.9354824,1160,Catégorie 5
13743,img_13743,4,0.9145667,1280,Catégorie 4
13744,img_13744,12,0.7869279,2582,Catégorie 12
13745,img_13745,16,0.67435163,2060,Catégorie 16
13746,img_13746,16,0.82674026,2582,Catégorie 16
13747,img_13747,11,0.5419008,1280,Catégorie 11
13748,img_13748,5,0.9372692,1160,Catégorie 5
13749,img_13749,16,0.9512825,2060,Catégorie 16
13750,img_13750,11,0.15105991,1301,Catégorie 11
13751,img_13751,21,0.829518,2522,Catégorie 21
13752,img_13752,23,0.9735562,2583,Catégorie 23
13753,img_13753,16,0.99848384,1280,Catégorie 16
13754,img_13754,14,0.997292,1920,Catégorie 14
13755,img_13755,18,0.9565346,2403,Catégorie 18
13756,img_13756,12,0.7398008,1560,Catégorie 12
13757,img_13757,5,0.9986772,1160,Catégorie 5
13758,img_13758,21,0.5049071,2522,Catégorie 21
13759,img_13759,21,0.81450456,2522,Catégorie 21
13760,img_13760,11,0.49011394,1281,Catégorie 11
13761,img_13761,1,0.50499237,40,Catégorie 1
13762,img_13762,17,0.24477875,50,Catégorie 17
13763,img_13763,13,0.69778687,1560,Catégorie 13
13764,img_13764,4,0.27718496,2522,Catégorie 4
13765,img_13765,12,0.17735906,2583,Catégorie 12
13766,img_13766,12,0.9926388,1320,Catégorie 12
13767,img_13767,8,0.51359594,1280,Catégorie 8
13768,img_13768,5,0.9881621,1160,Catégorie 5
13769,img_13769,4,0.32991642,1920,Catégorie 4
13770,img_13770,7,0.83558196,1280,Catégorie 7
13771,img_13771,18,0.28330126,2403,Catégorie 18
13772,img_13772,9,0.9370604,1280,Catégorie 9
13773,img_13773,24,0.8227345,40,Catégorie 24
13774,img_13774,4,0.23162702,1280,Catégorie 4
13775,img_13775,5,0.65811175,1160,Catégorie 5
13776,img_13776,25,0.92328507,2705,Catégorie 25
13777,img_13777,5,0.91486377,1160,Catégorie 5
13778,img_13778,21,0.9651778,2522,Catégorie 21
13779,img_13779,13,0.88496816,1560,Catégorie 13
13780,img_13780,10,0.99152654,1301,Livres
13781,img_13781,2,0.95525366,50,Catégorie 2
13782,img_13782,8,0.15348117,1280,Catégorie 8
13783,img_13783,9,0.72774494,1300,Catégorie 9
13784,img_13784,1,0.17930286,1302,Catégorie 1
13785,img_13785,4,0.94215757,1140,Catégorie 4
13786,img_13786,22,0.22131933,1302,Catégorie 22
13787,img_13787,3,0.8997669,60,Catégorie 3
13788,img_13788,24,0.9840956,2585,Catégorie 24
13789,img_13789,19,0.37308225,2403,Catégorie 19
13790,img_13790,23,0.8070773,2583,Catégorie 23
13791,img_13791,9,0.8856509,1300,Catégorie 9
13792,img_13792,14,0.8477422,1920,Catégorie 14
13793,img_13793,9,0.920696,1300,Catégorie 9
13794,img_13794,24,0.2780662,2582,Catégorie 24
13795,img_13795,1,0.16483548,1160,Catégorie 1
13796,img_13796,22,0.9895684,2582,Catégorie 22
13797,img_13797,14,0.9804361,1920,Catégorie 14
13798,img_13798,18,0.9931195,2280,Catégorie 18
13799,img_13799,8,0.16240528,2280,Catégorie 8
13800,img_13800,0,0.6096135,10,Catégorie 0
13801,img_13801,14,0.9751095,1920,Catégorie 14
13802,img_13802,14,0.95559907,1920,Catégorie 14
13803,img_13803,25,0.34290785,2705,Catégorie 25
13804,img_13804,23,0.98184776,2583,Catégorie 23
13805,img_13805,5,0.9659719,1160,Catégorie 5
13806,img_13806,23,0.9600808,2583,Catégorie 23
13807,img_13807,12,0.81387776,1320,Catégorie 12
13808,img_13808,16,0.15836412,2585,Catégorie 16
13809,img_13809,9,0.2749685,1300,Catégorie 9
13810,img_13810,22,0.9361299,2582,Catégorie 22
13811,img_13811,21,0.9679969,2522,Catégorie 21
13812,img_13812,0,0.47309583,10,Catégorie 0
13813,img_13813,9,0.19661538,1300,Catégorie 9
13814,img_13814,7,0.8024247,1320,Catégorie 7
13815,img_13815,11,0.5576627,1280,Catégorie 11
13816,img_13816,7,0.6616143,1280,Catégorie 7
13817,img_13817,23,0.9243197,2583,Catégorie 23
13818,img_13818,2,0.38167003,2583,Catégorie 2
13819,img_13819,24,0.30441496,2585,Catégorie 24
13820,img_13820,4,0.5180508,2403,Catégorie 4
13821,img_13821,23,0.97106105,2583,Catégorie 23
13822,img_13822,2,0.9686807,50,Catégorie 2
13823,img_13823,12,0.47079566,1320,Catégorie 12
13824,img_13824,12,0.36902115,1320,Catégorie 12
13825,img_13825,12,0.75079244,1320,Catégorie 12
13826,img_13826,7,0.6339069,1281,Catégorie 7
13827,img_13827,23,0.808637,2583,Catégorie 23
13828,img_13828,25,0.23391773,2705,Catégorie 25
13829,img_13829,13,0.9687072,1560,Catégorie 13
13830,img_13830,23,0.9545307,2583,Catégorie 23
13831,img_13831,14,0.988497,1920,Catégorie 14
13832,img_13832,0,0.4943999,2403,Catégorie 0
13833,img_13833,12,0.18761584,2583,Catégorie 12
13834,img_13834,7,0.5230056,1280,Catégorie 7
13835,img_13835,9,0.7173692,1300,Catégorie 9
13836,img_13836,25,0.9749689,2705,Catégorie 25
13837,img_13837,8,0.22786051,1940,Catégorie 8
13838,img_13838,19,0.30677506,2705,Catégorie 19
13839,img_13839,18,0.7077338,2280,Catégorie 18
13840,img_13840,7,0.5048021,1280,Catégorie 7
13841,img_13841,13,0.12686187,1560,Catégorie 13
13842,img_13842,14,0.888921,1920,Catégorie 14
13843,img_13843,18,0.9616225,2403,Catégorie 18
13844,img_13844,19,0.8994093,2403,Catégorie 19
13845,img_13845,14,0.41322324,1920,Catégorie 14
13846,img_13846,11,0.37346128,2220,Catégorie 11
13847,img_13847,13,0.5452036,2583,Catégorie 13
13848,img_13848,18,0.61456835,2280,Catégorie 18
13849,img_13849,16,0.38088888,2060,Catégorie 16
13850,img_13850,24,0.56584424,1560,Catégorie 24
13851,img_13851,14,0.912712,1920,Catégorie 14
13852,img_13852,24,0.32587337,2585,Catégorie 24
13853,img_13853,10,0.31624183,2522,Livres
13854,img_13854,21,0.28593683,1281,Catégorie 21
13855,img_13855,11,0.17344804,1302,Catégorie 11
13856,img_13856,11,0.749969,1302,Catégorie 11
13857,img_13857,11,0.706606,1300,Catégorie 11
13858,img_13858,23,0.53050345,2583,Catégorie 23
13859,img_13859,5,0.9942462,1160,Catégorie 5
13860,img_13860,16,0.3376441,2582,Catégorie 16
13861,img_13861,16,0.48317623,1280,Catégorie 16
13862,img_13862,21,0.94698113,2522,Catégorie 21
