sample_id,true_label,true_class_name,predicted_label,predicted_class_name,confidence,correct,text_sample
13631,2585,Sports & Loisirs,1302,Jeux vidéo rétro,0.4674883293846143,False,Multi-fonctions Pinces Ciseaux Cutter Ligne de pêche Crochet Outils Remover Multi-fonctions Pinces C...
13632,1281,Téléphonie fixe,1281,Téléphonie fixe,0.9898632246555968,True,Le Chiromancien De Madame Indira Jeu de 36 cartes avec livret explicatif. Fabricant Grimaud. Format ...
13633,2583,Articles sport,2583,Articles sport,0.9259259146358624,True,Piscine d'Animaux Pataugeoire Pliable PVC Portable Baignoire Douche Bassin Pour Chien Chat (80*80*20...
13634,1281,Téléphonie fixe,1281,Téléphonie fixe,0.981328501707619,True,University Games Rubiks Battle Card Game (Tin) &#39;Rubiks Battle brings the quick-thinking brain te...
13635,1560,Photos,1320,CD,0.35396533663256285,False,Fauteuil De Douche Enfant Flamingo Taille 2 
13636,2582,Matériel & accessoires,2060,Articles soins,0.37315526047781994,False,Wingostore Boîte À Musique À Manivelle 30 Notes Avec Mécanisme En Cuivre Boîte À Outils Pour Créer V...
13637,2585,Sports & Loisirs,2585,Sports & Loisirs,0.3248536767080849,True,Pulvérisateur Ancien Marque Donzeco Tres joli pulvérisateur ancien type &#39;Flytox &#39;Fabriqué en...
13638,1920,Musique amplifiée,1920,Musique amplifiée,0.9501562683895227,True,Tailles Multiples Doux Molleton Solide Couleur Housse De Coussin Canapé Coussin Case 50cm Multiple T...
13639,2280,Jeux vidéo,2280,Jeux vidéo,0.602333816216063,True,Revue Du Mauss N° 50 Second Semestre 2017 - Quand Dire C'est Donner - Langage Parole Et Don 
13640,1280,Accessoires téléphones,1281,Téléphonie fixe,0.7882412378220099,False,Cadeau Éducation Simulé Modèle Dinosaur Enfants Enfants Jouet Cadeau De Dinosaure S9472 Éducation Si...
13641,2403,Livres en langues étrangères,10,Livres,0.5910648428916245,False,25 Volumes Bibliothek Der Unterhaltung Und Des Wissens 1892 & 1893 (Ouvrages En Allemand-Deutsch) 
13642,2280,Jeux vidéo,2280,Jeux vidéo,0.7489521526910476,True,Christiane Le Magazine De La Jeune Fille Moderne N°184 - Mai 1964 
13643,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.999001083963766,True,Lot De 3 Revues Ici Paris Numeros 3615-3611-3607 Pour Collection 
13644,1280,Accessoires téléphones,1300,Jeux vidéo ancien,0.6297158499614176,False,2pcs 1/12 Rc Sur Route Des Pneus À Sculptures 1/12 Redcat Fy-01 Rc Buggy @Yeigen3191 2PCS 1/12 RC su...
13645,2583,Articles sport,2583,Articles sport,0.9865725770424517,True,Escalier pour spa - 2 marches - Marron - Evasion Escalier pour spa Evasion - 2 marches à prix imbatt...
13646,2060,Articles soins,2060,Articles soins,0.9172007939712807,True,Tapis Cartoon Animaux Passerelle Salle De Bain Porte D'eau Absorbent Antidérapage Mat Cartoon animau...
13647,1281,Téléphonie fixe,1281,Téléphonie fixe,0.8497791792340699,True,Enfants Jouets Éducatifs En Bois Puzzle Mignon Bébé Doigts Flexibles Torsion Worm Toy Jouets Éducati...
13648,1281,Téléphonie fixe,10,Livres,0.3443920804931888,False,8 1st Marine Division A propos : <p>Livre à théme militaire sur la seconde guerre mondiale.</p>
13649,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9308999513916075,True,Eglo Applique Led À Capteur D'extérieur Riga 5 2x3 W Anthracite <p>L¿applique murale à capteur à LED...
13650,2522,Équipement bébé,2522,Équipement bébé,0.9472506451380567,True,Clairefontaine  Bloc Etival 25f Grain Torchon 24x30 300g Encollé 4 Côtés Bloc Etival 25F grain torch...
13651,1301,Consoles rétro,1301,Consoles rétro,0.9980163600509534,True,Boîte de 12 craies Master noir-Longoni 
13652,2522,Équipement bébé,2522,Équipement bébé,0.8467207339511427,True,Tipp-Ex Dérouleur De Correction Easy Correct Valu 1 Unité(S) 
13653,2060,Articles soins,1302,Jeux vidéo rétro,0.9937651997952706,False,Lumineux 5000lm X800 T6 Led Lampe Torche G700 Kit Lumière @Lampe De Poche 403 Lumineux 5000LM X800 S...
13654,2403,Livres en langues étrangères,1140,TV,0.23921931052572676,False,Pomme D'api 603 + 60 Autocollants Petit Ours Brun 
13655,2582,Matériel & accessoires,1320,CD,0.8833058893734023,False,Voiture Humidificateur Vapeur Usb Purificateur Désodorisant Diffuseur Aroma voiture vapeur Humidific...
13656,2583,Articles sport,2583,Articles sport,0.9999991267620582,True,Bestway Ensemble de piscine gonflable Fast Set Rond 457 x 122 cm 57289 <p>Éclatez-vous dans votre ja...
13657,1560,Photos,1560,Photos,0.9798954299854916,True,Matelas 160x190 X 18 Cm + Alèse + Oreiller Visco - Très Ferme - Aertech+ 30 Kg/M3 Hr Dernière Généra...
13658,2060,Articles soins,2060,Articles soins,0.9164550889232379,True,2019 Nouveau Creative Animaux Artisanat En Bois Accueil Bureau Décoration Daruma Cadeau Jouet Décora...
13659,1281,Téléphonie fixe,2403,Livres en langues étrangères,0.3314796283169147,False,Master Lynx - Édition Famille 
13660,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9735152702339087,True,Halloween Home Non Slip Door Floor Mats Hall Rugs Kitchen Bathroom Carpet Decorhpp9365 Halloween Hom...
13661,1940,Instrument musique,1940,Instrument musique,0.9949245429218337,True,Épaule De Porc / 5 Jotas / 3 Sachets / 100% Gland Ibérique / Certifié Épaule de porc / 5 JOTAS / 3 s...
13662,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9999983846325762,True,Emax Rs1106ii 2-3s 4500kv Moteur Brushless Pour Rc Drone Fpv Racing-Générique 
13663,2583,Articles sport,2583,Articles sport,0.9999995410646345,True,Pisc Auto 610x366x122met3cartouches - OOGARDEN Cette Piscine autoportée ovale de couleur grise est l...
13664,2280,Jeux vidéo,2280,Jeux vidéo,0.9340676527325762,True,Telerama N° 2834 Du 08/05/2004 - La Mauvaise Education - Ouvre Le Festival De Cannes - Pedro Almodov...
13665,2705,Accessoires console,2705,Accessoires console,0.8896579741110032,True,Oeuvres De Eugène Sue <p> 6 Oeuvres de Eug&egrave;ne Sue<br /> Ecrivain fran&ccedil;ais (1804-1857)<...
13666,2280,Jeux vidéo,2280,Jeux vidéo,0.9940586079951909,True,Monde Illustre (Le) N° 2075 Du 02/01/1897 - La Mission Du Lieutenant Hourts - Chez Les Kountas - Rap...
13667,1280,Accessoires téléphones,1280,Accessoires téléphones,0.8800019263188452,True,Jouets Et Loisirs Jouets Pour Enfants Éducation Children's Playground Parenting Fishing Flashing Lig...
13668,2522,Équipement bébé,2522,Équipement bébé,0.5583928065497904,True,5et B/500 Pocht Kra Autoc 90g B5 
13669,2583,Articles sport,10,Livres,0.12350442934750575,False,Ancrage articulé pour échelle Ancrage articulé en tube acier inox poli IISI-304 Ø38mm. Monté sur pla...
13670,2583,Articles sport,1320,CD,0.36004733903161357,False,Bio UV Elektra E10 Débit maxi après perte de charge: 13m3/h - Lampes: 1 x 58 W - E/S: 63mm <br />L'U...
13671,2905,Instruments musique,2905,Instruments musique,0.9999999725535985,True,Alien Rage Unlimited - Jeu En Téléchargement <div> <p> <strong>NOTE :</strong> un compte Steam et un...
13672,2060,Articles soins,1940,Instrument musique,0.9910241578025101,False,Lot 10 Décoration Sucre Trolls Troll Mod Gateau Biscuit Anniversaire - 689 Lot de 10 décorations en ...
13673,2522,Équipement bébé,2522,Équipement bébé,0.9994459010109341,True,Carnet De Notes Bloc-Notes Cahier Schema D'u Journal A5 Taille: En format A5 (144 cm x 21 cm) Caract...
13674,1160,Électroménager,1160,Électroménager,0.9995238708980609,True,Yu-Gi-Oh! - Mp14-Fr068 - Feu Follet Horreur De L'ombre - Commune Lorsque cette carte est Invoquée No...
13675,2403,Livres en langues étrangères,2705,Accessoires console,0.3288583065959205,False,Tout Ce Qui Brille 
13676,40,DVD & Films,10,Livres,0.5596964707534052,False,The Incredibles / Rise Of The Underminer 
13677,1560,Photos,1560,Photos,0.9088174678232435,True,Table De Chevet Moderne Coloris Brun P-18132-Co C-Hagenes Livraison sous 40 à 60 jours ouvrés (Hors ...
13678,1560,Photos,1560,Photos,0.8265400069442518,True,Multifonction Réfrigérateur Tapis Anti-Fouling Anti Gel Étanche Tiroir Gn L Fournitures De Cuisine 4...
13679,2582,Matériel & accessoires,2582,Matériel & accessoires,0.7013260105046303,True,Borne Pyramide Grise Led 40 Cm - 12v - 1000 Lumens - Blanc Neutre 4000k <p>Véritable best seller de ...
13680,1320,CD,1320,CD,0.9980643520133212,True,Magideal Sac À Langer Momie Nappy Imperméable Grande Capacité Sac Pour Bébé 
13681,2905,Instruments musique,2905,Instruments musique,0.9999999971152778,True,Ori And The Blind Forest: Definitive Edition - Jeu En Téléchargement <div> <p><strong>NOTE :</strong...
13682,2060,Articles soins,2060,Articles soins,0.9173021815669842,True,87cm Noël Jupe De Sapin Custom Pour Décoration Arbre Appliques De Bord Ondulé Magideal <p><b>La desc...
13683,2522,Équipement bébé,2522,Équipement bébé,0.7045989481610772,True,Leitz Wow - Bloc De Classement - 4 Tiroirs - Blanc LEITZ Wow - Bloc de classement - 4 tiroirs - Blan...
13684,2583,Articles sport,2582,Matériel & accessoires,0.7792873300889125,False,Hamac xxl palacio café à baguettes Les jours se rallongent et on a envie de profiter de l&#39;extéri...
13685,2403,Livres en langues étrangères,2705,Accessoires console,0.523809916085255,False,Ernest De Ganay - Châteaux De France Régions Centre Et Sud De L'ouest Et Normandie Et Régions Nord E...
13686,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9119509547593441,True,Moulin Sensistar Bloom - 2 parties - 50 mm - Rose cuisine Moulin siglé Sensistar Bloom le bien connu...
13687,1140,TV,1140,TV,0.9681036117817008,True,The Beatles Porte-Clés Métal Abbey Road Crossing Iii Porte-clés en métal sous licence officielle The...
13688,2280,Jeux vidéo,10,Livres,0.22064785942137233,False,Armée Et Marine 212  
13689,1160,Électroménager,1160,Électroménager,0.9903110863847076,True,Baguette De Ruine - 4ème Édition - Vf 
13690,2705,Accessoires console,2705,Accessoires console,0.7832120216303542,True,Mes Histoires Imagiers - Fais Dodo Petit Chat ! C'est le soir tout est noir? la lune et les étoiles ...
13691,1920,Musique amplifiée,2582,Matériel & accessoires,0.3963502849149937,False,Toile Cirée Imprimée Carreaux Tissés Toile cirée avec une laize (largeur) de 140 cmAmbiance géométri...
13692,10,Livres,10,Livres,0.5048385929065868,True,L'image Pour Enfants - Pratiques Normes Discours (France Et Pays Francophones Xvie-Xxe Siècles) 
13693,1320,CD,1320,CD,0.9985700904115832,True,Bavoir Bébé Imprimé Bébé Évolution Moto Texte Bleu 
13694,2583,Articles sport,2583,Articles sport,0.9994559917368505,True,Trousse d&#39;analyse Oxygène actif / Brome / pH HTH permet d&#39;analyser manuellement l&#39;oxygèn...
13695,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9892393280621922,True,1x 7.4v 1800mah 25c Lipo Batterie Haute Capacité Pour Mjx Bugs B3 Drone Quadcopter_2666-Générique 1x...
13696,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.7386943479010786,True,Rechargeable Lipo Capacité De La Batterie Haute + Accessoires Hélices Pour Parrotbebop 2 Dro Bt246-G...
13697,2060,Articles soins,2060,Articles soins,0.9684187857231499,True,Miroir Bricolage Horloge Murale Creative Horloge Murale Accueil Décoration D'halloween Horloge Mural...
13698,2522,Équipement bébé,2403,Livres en langues étrangères,0.4364161753458923,False,Lot 2 Petites Gommes En Forme De Chiens 
13699,1160,Électroménager,1160,Électroménager,0.9998910884218116,True,"Carte Pokémon ""Gobou"" Pv50 Holo 58/100 "
13700,2905,Instruments musique,2905,Instruments musique,0.9991611725366201,True,Puppetshow: Les Ames Innocentes Edition Collector - Jeu En Téléchargement <p>Retournez voir les mari...
13701,2582,Matériel & accessoires,2582,Matériel & accessoires,0.8702487493378693,True,Silica Gel Egg Holder Protection Rack Kitchen Portable Tools Home Usefulhpp7923 Silica Gel Egg Holde...
13702,2585,Sports & Loisirs,1560,Photos,0.4393520882290567,False,Étanche acrylique transparent anti-moisissure Preuve d'évier de cuisine de ruban auto-adhésif tools ...
13703,1560,Photos,1560,Photos,0.5742538244190821,True,6 Pcs Chaises De Salle À Manger Rouge Bordeaux Polyester 
13704,50,Jouets & Jeux,50,Jouets & Jeux,0.9408706895263915,True,Cache Pile Batterie Xbox One Blanc Cache Pile de remplacement pour Xbox One.
13705,2583,Articles sport,2583,Articles sport,0.9778761067725521,True,Clarifiant &#43; nettoyant ligne d&#39;eau Protect and Shine - Bayrol Protect &amp; Shine by Bayrol ...
13706,2280,Jeux vidéo,2280,Jeux vidéo,0.9680384442828912,True,Marie Claire N° 120 Du 28/09/1964 - Jean-Belmondo Papa - Mode - Le Pret A Porter 
13707,1280,Accessoires téléphones,1280,Accessoires téléphones,0.8980250888407448,True,Melissa &amp Doug African Plains Safari Wooden Jigsaw Puzzle With Storage Tray (24 Pcs) pThe sun may...
13708,2583,Articles sport,2583,Articles sport,0.9999577376521667,True,Bâche solaire à bulles flottant pour piscine 6x4m noir Rectangulaire <p>Ce film solaire de piscine p...
13709,1920,Musique amplifiée,1920,Musique amplifiée,0.9705732610216077,True,Taie D'oreiller Imprimé Paisley Floral Carré Lavande S4sassy Popeline De Coton 2 Pcs Cas De Coussin ...
13710,1920,Musique amplifiée,1920,Musique amplifiée,0.8974415232095716,True,Cotton Linen Place Décoratifs Pour La Maison Coussin Case Canapé Taille Coussin Suan19781 Cotton Lin...
13711,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9981140701229517,True,Buyiesky®Usb Chargeur Voiture Télécommande Chargeur De Batterie Pour Xiaomi Drone-Générique USB char...
13712,2522,Équipement bébé,2522,Équipement bébé,0.9072010507581345,True,Koh-I-Noor 3800 Crayons De Couleur Pour Artistes-Terre D&#39;Ombre Brûlée Lot De 12 
13713,1560,Photos,1560,Photos,0.9814036577863042,True,Lot De 2 Chaises New Age Blanches La chaise  NEW AGE vous fera retourner dans votre enfance.<br /> E...
13714,2280,Jeux vidéo,10,Livres,0.3212652774540972,False,Okapi 827 : La Biodiversité En Danger 
13715,2280,Jeux vidéo,1302,Jeux vidéo rétro,0.18596803719747773,False,Ligne De Front N° 39  
13716,2280,Jeux vidéo,10,Livres,0.2979884666433963,False,Public  N° 261 : Les Filles Qui Aiment Les Filles (J. Lo / Eva Longoria / Tony Parker / Jenifer / Ob...
13717,60,Consoles,60,Consoles,0.9864521524640995,True,4 Fréquence Grand Son Électronique Haut-Parleur Vidéo Lcd Affichage Clavier Professionnel Musique 2....
13718,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.5436517989275662,True,Bmw 328i 3 Series Politie Cararama 1/43 Police Belge Belgie Saloon Sedan Berline-Cararama 
13719,2583,Articles sport,2583,Articles sport,0.9999978826558192,True,Pure SPA jets et bulles Octogonal 4 places et Kit d'entretien - OOGARDEN Spa 4 places avec 120 diffu...
13720,2583,Articles sport,2583,Articles sport,0.9990780457016485,True,Bâche à Bulles 180 µ 9 x 5 m <p>Pour piscine acier/résine tubulaire ou auto portante<br />Bâche été ...
13721,10,Livres,2705,Accessoires console,0.5110849048597079,False,Italie Sud - 1/400 000 
13722,2280,Jeux vidéo,10,Livres,0.6109586409469543,False,Guide Michelin  1978  N° 0 : Italia 
13723,2585,Sports & Loisirs,2585,Sports & Loisirs,0.8950540755772353,True,Guide pour chaîne de tronconneuse 50 cm 20 '' - Pas 3/8 '' LP - Jauge 0.058/ 1.5 mm - 72 Maillons en...
13724,2280,Jeux vidéo,2280,Jeux vidéo,0.47796132900706007,True,Le Derniers Soldats Ito Masashi 1967 
13725,50,Jouets & Jeux,50,Jouets & Jeux,0.9400082945262861,True,Nouveau Wireless Controller Pro Gamepad Joypad À Distance Pour Le Commutateur Une Clé De Connexion N...
13726,1280,Accessoires téléphones,2280,Jeux vidéo,0.24094895756613663,False,Apc-Landing Products Multi Rotor Propeller 11 X 4.5 APC-Landing Products Multi Rotor Propeller 11 x ...
13727,40,DVD & Films,40,DVD & Films,0.9914316112173207,True,More Touchmaster [Import Allemand] [Jeu Ds] <br>Attention !!! Ce produit est un import  si les infor...
13728,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.8654211829781882,True,H.C Andersen Junior T.1 + T.2 [2 Éditions Originales] 
13729,2522,Équipement bébé,10,Livres,0.2546604969011456,False,Wedo Bac A Courrier En Bambou Empilable 
13730,1560,Photos,1560,Photos,0.9810091049708636,True,Commode Miranda 4 Tiroirs En Gris Anthracite * Fait de MDF laqué mat<br />* Pieds en bois massif de ...
13731,1920,Musique amplifiée,1920,Musique amplifiée,0.9861268014393604,True,Joyeuse Saint-Valentin Jetez Taie D'oreiller Sweet Love Coussin Carré Couverture Kap11013 Joyeuse Sa...
13732,2705,Accessoires console,2705,Accessoires console,0.9959806395024694,True,Une Journée Pourrie Au Paradis Des Truites La contemplation des rivières n'amène pas seulement John ...
13733,10,Livres,2280,Jeux vidéo,0.4410118078157998,False,Modele Magazine N° 63 - A Vous La Parole Du Règlement 55 Bacc 0045 Motomodèle Champion D Italie Two ...
13734,60,Consoles,2462,Fournitures bureau,0.8814247130715454,False,Xbox 360 (60 Go) + Halo Wars + Halo 3 
13735,1180,Décoration,1180,Décoration,0.9921524009241889,True,Guerrier Chevalier Oop Métal 25mm 
13736,1301,Consoles rétro,1301,Consoles rétro,0.999941206060774,True,Nouveau-né bébé Cartoon bébé nouveau-né Filles Garçons Bottes Anti-Slip Chaussettes Chaussures Slipp...
13737,2462,Fournitures bureau,40,DVD & Films,0.8095062591823119,False,Sims 2 Nuits De Folie Disque Additionnel 
13738,2280,Jeux vidéo,10,Livres,0.350726525720463,False,Bonnes Soirees N° 2224  
13739,1920,Musique amplifiée,1920,Musique amplifiée,0.9276210204395546,True,Lot 25 Serviette Different  Bain Plage Billet 100 Euro   Neuf Tendance Revendeur 
13740,2583,Articles sport,2583,Articles sport,0.9999986896202433,True,Filtration piscine Hayward - Sable - 10 m3/h <p>Filtre en polyéthylène soufflé haute densité avec pu...
13741,1320,CD,1320,CD,0.9877471556919394,True,Filtre Voiture Usb Humidificateur Désodorisant 7 Couleur Mood Light Pour La Maison / Bureau / Voitur...
13742,1160,Électroménager,1160,Électroménager,0.9984840076747658,True,Spellfire - Yrinon 176/400 - Première Édition - Vf 
13743,1280,Accessoires téléphones,1140,TV,0.9210612010897476,False,Lot De 2 Figurines Minions Mcdo Happy Meal 
13744,2582,Matériel & accessoires,1302,Jeux vidéo rétro,0.2674826565802532,False,Outdoor Kit De Voyage Admission Forfait Tri Vêtements Gy Okadaopa 027 Voyage en plein air Kit Admiss...
13745,2060,Articles soins,2060,Articles soins,0.5404676293807948,True,Boule À Neige Nativité Par Jim Shore Boule à Neige Nativité par Jim Shore  Matière : Résine aspect b...
13746,2582,Matériel & accessoires,2060,Articles soins,0.9024117318356573,False,100 Led Forme Diy Feux D'artifice Arbre Lumière Solaire De Pelouse Pathway Lampe De Jardin 2pc 100 L...
13747,1280,Accessoires téléphones,1280,Accessoires téléphones,0.5541525716956881,True,2017 Finge Football Game Hand Spinner Focus Adhd Edc Anti Stress Toy Gyro Toyzen1394 2017 Finge Foot...
13748,1160,Électroménager,1160,Électroménager,0.9955870138816263,True,Vampire The Eternal Struggle - Bum's Rush - Jyhad - Vo 
13749,2060,Articles soins,2060,Articles soins,0.9720012681417164,True,5d Broderie Peintures Strass Diamant Bricolage Pasted Peinture Point De Croix Peinture Au Diamant 57...
13750,1301,Consoles rétro,1301,Consoles rétro,0.9995651837067964,True,Baby Foot Bonzini B90-Bonzini Baby foot B90 même fabrication au modèle de café (B60) les matériaux u...
13751,2522,Équipement bébé,2522,Équipement bébé,0.9996646485335668,True,Stabilo Pen 68 - Stylo Feutre - Rose - Encre À L'eau 68/26 Stabilo Pen 68 - Stylo Feutre - Rose - En...
13752,2583,Articles sport,2583,Articles sport,0.9979109960680724,True,Kit piscine bois Sunbay Safran 637 x 412 x 133 m + Alarme Optez pour la piscine bois Safran de la ma...
13753,1280,Accessoires téléphones,1280,Accessoires téléphones,0.6911108440419049,True,Maison Miniature Bricolage 3d En Bois Meubles Led Maison Puzzle Décorez Cadeaux Creative @Fua1997-77...
13754,1920,Musique amplifiée,1920,Musique amplifiée,0.9898944807039153,True,Père Noël Taie D'oreiller En Lin Canapé Throw Coussin Home Décor Père Noël Taie d&#39;oreiller en li...
13755,2403,Livres en langues étrangères,10,Livres,0.40911021565382194,False,Pièces Du Procès Entre Charles Chastelain Et Gaspard De Réal (1716-1722). 
13756,1560,Photos,1560,Photos,0.952488496168436,True,Lit En Pin Massif Lit en pin massif couleur miel avec sommier à lattes. 
13757,1160,Électroménager,1160,Électroménager,0.9907420701372224,True,Bone Splinters ( Fragments D'os ) - Magic Mtg - Shards 67 - C 
13758,2522,Équipement bébé,2522,Équipement bébé,0.9221286926608502,True,Etuis Carton Matrix BlancDiamètre Intérieur 375 Mm Autocollants Paquet De 100 Une protection optimal...
13759,2522,Équipement bébé,2522,Équipement bébé,0.9747613023455068,True,Exacompta Lot De 3 Portes Vues Polypro Semi Rigide Chromaline 60 Vue A4 Coloris Aléatoire Porte vues...
13760,1281,Téléphonie fixe,1281,Téléphonie fixe,0.9388627669798171,True,Forme Mignon Mousse Slime Putty Parfumée Stress Enfants Cristal Clay Toy Forme Mignon Mousse Slime P...
13761,40,DVD & Films,40,DVD & Films,0.9675005747601729,True,Nikoli No Sudoku +3 Dai-Yon-Shuu: Sudoku - Number Link - Shikaku Ni Kire - Hashi O Kakero[Import Jap...
13762,50,Jouets & Jeux,50,Jouets & Jeux,0.754114790359997,True,Chargeur Game Boy Nintendo Power Supply Ags-002 
13763,1560,Photos,1560,Photos,0.6363864486102804,True,Lot De 2 Chaises Scandinave Bleues Plastique Dimensions: 58*44.5*81cm. Coloris: bleu. Matière: siège...
13764,2522,Équipement bébé,2522,Équipement bébé,0.857586781999799,True,Carnet Midi Paperblanks Série Impressions Florales Lyonnaises Modèle Queue-De-Paon Ébène Papier Lign...
13765,2583,Articles sport,2583,Articles sport,0.7919745730066812,True,Thermomètre de piscine Big Eyes - Kokido Thermomètre Big Eyes KOKIDO réf. K265DIS6P. Vendu avec cord...
13766,1320,CD,1320,CD,0.9925134329023722,True,Bavoir Bébé Imprimé Motocross Stunt Bleu 
13767,1280,Accessoires téléphones,1281,Téléphonie fixe,0.8486836158102311,False,Moakoada®Enfants Colorés Mini Bois Bébé Autour Beads Jeu Éducatif Jouet Hot enfants Enfants bébé col...
13768,1160,Électroménager,1160,Électroménager,0.9929555888545248,True,Force Of Will - Rde-090 - La Première Lune - Uncommon 
13769,1920,Musique amplifiée,2060,Articles soins,0.8652082728809767,False,Grossi Anne Image Encadrée Marie Bastia Multicolore Theme : Nature et paysage - Image Encadrée - Laq...
13770,1280,Accessoires téléphones,1280,Accessoires téléphones,0.9234545784485506,True,Jumbo Squishy Super Mariage Panda Super Slow Squeeze Rising Collection Toy Cadeau Jumbo Squishy supe...
13771,2403,Livres en langues étrangères,2403,Livres en langues étrangères,0.7396694034773282,True,Ms. Tree Quarterly  (Série Complète En Anglais Nos 1 À 10) 
13772,1280,Accessoires téléphones,1280,Accessoires téléphones,0.9300135849007856,True,Madkanao Hélicoptère 4638 Rc 1:18 Amortisseur En Métal Pour Wltoys A959 A969 A979 A949 Rc Voiture RC...
13773,40,DVD & Films,40,DVD & Films,0.4136221444049645,True,Magideal Ventilateur De Refroidissement Interne Intégré De Rechange Pour Sony Ps4 Console Modèle 100...
13774,1280,Accessoires téléphones,1280,Accessoires téléphones,0.8496691297796973,True,Playmobil Accessoire Une Couronne De Princesse playmobil accessoire une couronne de princesse
13775,1160,Électroménager,1160,Électroménager,0.9993670391016752,True,"Carte Pokémon N° 77 "" Tortipouss "" À Collectionner "
13776,2705,Accessoires console,2705,Accessoires console,0.9995847160311396,True,La Colonie De La Cabane Ce livre relate les aventures d&rsquo;une petite fille qui s&eacute;journe p...
13777,1160,Électroménager,10,Livres,0.14754886100998033,False,Rocket Central - Mav 079 Promo 
13778,2522,Équipement bébé,2522,Équipement bébé,0.9994252282576511,True,Pentel - N50-A - Marqueur Permanent - Pointe Conique - Trait 15-2 Mm - Noir - Lot De 12 Import Royau...
13779,1560,Photos,1560,Photos,0.9936145077831425,True,Canapé Lit Deauville Ouverture Rapido Lattes 120cm Matelas 15cm Tête De Lit Intégrée Tissu Microfibr...
13780,1301,Consoles rétro,1301,Consoles rétro,0.9991995121137622,True,Jeu de Billes ou Boules de Billard Pool Suprapro 508 mm-Bce Jeu de boules de billard pool Suprapro s...
13781,50,Jouets & Jeux,50,Jouets & Jeux,0.974164766523626,True,Pour Nin O Commutateur Joystick Arcade Pg-9136 Fight Usb Controller Memory Stick Bt585 Pour Nintendo...
13782,1280,Accessoires téléphones,1280,Accessoires téléphones,0.7737371145175314,True,Animaux En Bois Puzzle Blocks Puzzle Kid Learing Jouet Éducatif_Hoeroie3612 Animal Puzzle blocs en b...
13783,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9542999274458827,True,Métal Moyen Pont Axe Central Pour Wpl 6wd Rc Car B16 B36 Accessoires De Mise À Niveau B358-Générique...
13784,1302,Jeux vidéo rétro,10,Livres,0.4998251447148927,False,Bakugan Bakucyclone Farakspin (Subterra) Tan New In Sealed Package tan bakugan in sealed packingp
13785,1140,TV,1140,TV,0.9675448360349083,True,Edward Aux Mains D'argent - Figurine Pvc 20 Cm 
13786,1302,Jeux vidéo rétro,1302,Jeux vidéo rétro,0.7368712131721139,True,Trigano Bac A Sable Sandy En Bois TRIGANO Bac A Sable Sandy en Bois<br />TRIGANO Bac A Sable Sandy -...
13787,60,Consoles,60,Consoles,0.9999748654108093,True,16 Bits Super Mini Classique Tv Console De Jeu Intégré 100 Système De Console De Jeux Avec 2 Manette...
13788,2585,Sports & Loisirs,2585,Sports & Loisirs,0.9783039621691046,True,SOC DE RASETTE A FUMIER GHE 010558 OR.GOIZIN 
13789,2403,Livres en langues étrangères,10,Livres,0.8321579925499587,False,The Numbers Behind Museums Acquisitions And Artists Of Colour 
13790,2583,Articles sport,2583,Articles sport,0.9978855779654617,True,Tuyau pour piscine Ø 32 mm <p>Notre tuyau de bonne qualité peut être utilisé pour des pompes de filt...
13791,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.9871882222135255,True,Led Feu Avant 01h12 4 Roues Motrices Rc Voiture Hors Route Militaire Roche Sur Chenilles Monster Tru...
13792,1920,Musique amplifiée,1920,Musique amplifiée,0.938382370355574,True,Rideau Uni À Oeillets 135x180 Cm Alix Anthracite Rideau uni à oeillets 135x180 cm ALIX anthracite. R...
13793,1300,Jeux vidéo ancien,1300,Jeux vidéo ancien,0.779769216117585,True,M1 Mini Pliable 2.4g 4ch Rc 6axis 3d Rouleau Un Retour Clé Quadcopter Drone Pk B2681-Générique &amp;...
13794,2582,Matériel & accessoires,2582,Matériel & accessoires,0.9844498825182542,True,Soucoupe Ø 28 Cm Pour Pot Ø 40 Cm- Anthracite Cette soucoupe s&#39;adapte pour les pots de fleurs de...
13795,1160,Électroménager,1160,Électroménager,0.994327165728176,True,Carte Glacée Double Face Akira Officielle Série The Movie N° 21 À Collectionner 
13796,2582,Matériel & accessoires,2582,Matériel & accessoires,0.969409423230657,True,Chapiteau De Fête 8 X 4 M Blanc <p>Ce chapiteau sera idéal pour presque tous les événements en plein...
13797,1920,Musique amplifiée,1920,Musique amplifiée,0.9766954629870378,True,Coussin En Or Rose Rose Couverture Carrée Taie Accueil Decoratio Coussin en or rose rose Couverture ...
13798,2280,Jeux vidéo,2280,Jeux vidéo,0.7725463348930103,True,Independant De Fontainebleau (L') N° 924 Du 22/02/1898 - Affaire Zola - Senat - M. Barthou - M. Cuvi...
