,in_test,in_train_original,in_train_balanced,is_ignored
70287,False,True,True,False
70288,True,False,False,False
70289,False,True,True,False
70290,False,True,True,False
70291,True,False,False,False
70292,False,True,False,True
70293,True,False,False,False
70294,False,True,False,True
70295,False,True,True,False
70296,False,True,False,True
70297,False,True,False,True
70298,False,True,False,True
70299,False,True,True,False
70300,False,True,True,False
70301,False,True,True,False
70302,False,True,False,True
70303,True,False,False,False
70304,False,True,False,True
70305,True,False,False,False
70306,False,True,True,False
70307,False,True,False,True
70308,True,False,False,False
70309,False,True,False,True
70310,False,True,True,False
70311,False,True,True,False
70312,False,True,False,True
70313,False,True,True,False
70314,False,True,True,False
70315,False,True,True,False
70316,False,True,True,False
70317,False,True,True,False
70318,False,True,False,True
70319,False,True,True,False
70320,False,True,True,False
70321,False,True,True,False
70322,False,True,True,False
70323,False,True,True,False
70324,False,True,True,False
70325,True,False,False,False
70326,False,True,True,False
70327,False,True,True,False
70328,False,True,True,False
70329,False,True,True,False
70330,False,True,True,False
70331,False,True,True,False
70332,False,True,True,False
70333,False,True,True,False
70334,False,True,True,False
70335,False,True,True,False
70336,False,True,False,True
70337,False,True,False,True
70338,False,True,True,False
70339,False,True,True,False
70340,False,True,True,False
70341,False,True,True,False
70342,True,False,False,False
70343,False,True,False,True
70344,False,True,True,False
70345,False,True,True,False
70346,False,True,True,False
70347,False,True,False,True
70348,False,True,False,True
70349,True,False,False,False
70350,False,True,False,True
70351,False,True,True,False
70352,False,True,False,True
70353,False,True,True,False
70354,True,False,False,False
70355,False,True,True,False
70356,False,True,True,False
70357,False,True,True,False
70358,False,True,True,False
70359,False,True,True,False
70360,False,True,True,False
70361,False,True,False,True
70362,True,False,False,False
70363,False,True,True,False
70364,False,True,False,True
70365,False,True,True,False
70366,False,True,False,True
70367,False,True,True,False
70368,False,True,False,True
70369,False,True,False,True
70370,False,True,True,False
70371,False,True,True,False
70372,True,False,False,False
70373,False,True,True,False
70374,False,True,True,False
70375,True,False,False,False
70376,True,False,False,False
70377,False,True,True,False
70378,True,False,False,False
70379,False,True,False,True
70380,False,True,True,False
70381,False,True,True,False
70382,False,True,True,False
70383,False,True,True,False
70384,True,False,False,False
70385,False,True,True,False
70386,False,True,True,False
70387,False,True,True,False
70388,True,False,False,False
70389,False,True,True,False
70390,False,True,True,False
70391,False,True,False,True
70392,False,True,True,False
70393,True,False,False,False
70394,False,True,True,False
70395,False,True,True,False
70396,False,True,True,False
70397,False,True,True,False
70398,False,True,False,True
70399,False,True,False,True
70400,False,True,True,False
70401,True,False,False,False
70402,False,True,True,False
70403,False,True,True,False
70404,False,True,False,True
70405,False,True,True,False
70406,False,True,True,False
70407,False,True,False,True
70408,True,False,False,False
70409,False,True,True,False
70410,False,True,True,False
70411,False,True,True,False
70412,False,True,True,False
70413,False,True,True,False
70414,False,True,True,False
70415,False,True,True,False
70416,False,True,False,True
70417,False,True,True,False
70418,False,True,False,True
70419,False,True,True,False
70420,False,True,True,False
70421,False,True,True,False
70422,True,False,False,False
70423,False,True,True,False
70424,False,True,False,True
70425,False,True,False,True
70426,False,True,False,True
70427,False,True,True,False
70428,False,True,False,True
70429,False,True,True,False
70430,True,False,False,False
70431,False,True,True,False
70432,True,False,False,False
70433,False,True,False,True
70434,True,False,False,False
70435,True,False,False,False
70436,False,True,True,False
70437,False,True,False,True
70438,True,False,False,False
70439,False,True,True,False
70440,False,True,True,False
70441,False,True,True,False
70442,False,True,False,True
70443,False,True,False,True
70444,False,True,True,False
70445,False,True,False,True
70446,False,True,True,False
70447,False,True,True,False
70448,False,True,False,True
70449,False,True,True,False
70450,False,True,True,False
70451,False,True,True,False
70452,True,False,False,False
70453,False,True,False,True
70454,False,True,False,True
70455,True,False,False,False
70456,True,False,False,False
70457,True,False,False,False
70458,False,True,True,False
70459,True,False,False,False
70460,False,True,True,False
70461,True,False,False,False
70462,False,True,True,False
70463,False,True,False,True
70464,False,True,True,False
70465,False,True,True,False
70466,False,True,True,False
70467,False,True,True,False
70468,False,True,True,False
70469,True,False,False,False
70470,True,False,False,False
70471,False,True,True,False
70472,True,False,False,False
70473,True,False,False,False
70474,False,True,False,True
70475,False,True,True,False
70476,False,True,True,False
70477,False,True,True,False
70478,False,True,True,False
70479,True,False,False,False
70480,False,True,True,False
70481,False,True,False,True
70482,False,True,True,False
70483,False,True,True,False
70484,True,False,False,False
70485,True,False,False,False
70486,False,True,True,False
70487,True,False,False,False
70488,False,True,True,False
70489,False,True,True,False
70490,True,False,False,False
70491,False,True,False,True
70492,True,False,False,False
70493,False,True,False,True
70494,True,False,False,False
70495,True,False,False,False
70496,True,False,False,False
70497,False,True,True,False
70498,True,False,False,False
70499,False,True,False,True
70500,True,False,False,False
70501,False,True,True,False
70502,False,True,True,False
70503,False,True,True,False
70504,False,True,False,True
70505,False,True,True,False
70506,False,True,True,False
70507,False,True,False,True
70508,False,True,True,False
70509,False,True,False,True
70510,False,True,False,True
70511,False,True,True,False
70512,False,True,True,False
70513,True,False,False,False
70514,True,False,False,False
70515,False,True,True,False
70516,True,False,False,False
70517,False,True,True,False
70518,False,True,False,True
70519,True,False,False,False
70520,False,True,True,False
70521,False,True,True,False
70522,False,True,True,False
70523,False,True,True,False
70524,False,True,True,False
70525,False,True,True,False
70526,False,True,True,False
70527,False,True,True,False
70528,True,False,False,False
70529,False,True,False,True
70530,False,True,False,True
70531,True,False,False,False
70532,True,False,False,False
70533,False,True,False,True
70534,False,True,True,False
70535,False,True,False,True
70536,True,False,False,False
70537,False,True,True,False
70538,False,True,True,False
70539,False,True,False,True
70540,True,False,False,False
70541,False,True,False,True
70542,False,True,True,False
70543,False,True,True,False
70544,False,True,True,False
70545,False,True,True,False
70546,False,True,True,False
70547,True,False,False,False
70548,False,True,True,False
70549,False,True,True,False
70550,False,True,False,True
70551,False,True,True,False
70552,False,True,False,True
70553,False,True,True,False
70554,True,False,False,False
70555,False,True,False,True
70556,False,True,True,False
70557,False,True,True,False
70558,True,False,False,False
70559,True,False,False,False
70560,False,True,True,False
70561,True,False,False,False
70562,False,True,False,True
70563,False,True,True,False
70564,False,True,False,True
70565,False,True,True,False
70566,False,True,True,False
70567,False,True,False,True
70568,False,True,False,True
70569,False,True,True,False
70570,False,True,True,False
70571,False,True,True,False
70572,False,True,True,False
70573,True,False,False,False
70574,False,True,True,False
70575,False,True,True,False
70576,False,True,True,False
70577,False,True,True,False
70578,False,True,False,True
70579,True,False,False,False
70580,False,True,False,True
70581,False,True,True,False
70582,True,False,False,False
70583,False,True,True,False
70584,True,False,False,False
70585,False,True,False,True
70586,False,True,True,False
70587,False,True,True,False
70588,True,False,False,False
70589,False,True,False,True
70590,True,False,False,False
70591,False,True,True,False
70592,False,True,False,True
70593,False,True,True,False
70594,False,True,True,False
70595,False,True,False,True
70596,True,False,False,False
70597,False,True,False,True
70598,False,True,True,False
70599,False,True,True,False
70600,False,True,True,False
70601,False,True,False,True
70602,True,False,False,False
70603,False,True,True,False
70604,True,False,False,False
70605,False,True,True,False
70606,False,True,True,False
70607,True,False,False,False
70608,False,True,True,False
70609,False,True,False,True
70610,True,False,False,False
70611,False,True,False,True
70612,False,True,True,False
70613,False,True,True,False
70614,False,True,True,False
70615,True,False,False,False
70616,False,True,True,False
70617,True,False,False,False
70618,True,False,False,False
70619,False,True,True,False
70620,False,True,True,False
70621,False,True,False,True
70622,True,False,False,False
70623,False,True,True,False
70624,False,True,True,False
70625,False,True,False,True
70626,False,True,True,False
70627,True,False,False,False
70628,False,True,False,True
70629,False,True,True,False
70630,False,True,True,False
70631,False,True,True,False
70632,False,True,True,False
70633,False,True,True,False
70634,False,True,False,True
70635,False,True,True,False
70636,False,True,True,False
70637,True,False,False,False
70638,False,True,True,False
70639,False,True,True,False
70640,True,False,False,False
70641,False,True,False,True
70642,False,True,False,True
70643,False,True,True,False
70644,False,True,True,False
70645,False,True,False,True
70646,False,True,True,False
70647,False,True,True,False
70648,True,False,False,False
70649,False,True,True,False
70650,False,True,True,False
70651,False,True,True,False
70652,False,True,False,True
70653,False,True,False,True
70654,True,False,False,False
70655,False,True,True,False
70656,False,True,True,False
70657,True,False,False,False
70658,False,True,True,False
70659,False,True,True,False
70660,False,True,False,True
70661,False,True,False,True
70662,False,True,True,False
70663,False,True,True,False
70664,False,True,False,True
70665,False,True,True,False
70666,False,True,True,False
70667,False,True,False,True
70668,False,True,False,True
70669,False,True,True,False
70670,False,True,True,False
70671,False,True,True,False
70672,False,True,True,False
70673,False,True,False,True
70674,False,True,True,False
70675,False,True,False,True
70676,False,True,True,False
70677,False,True,True,False
70678,False,True,True,False
70679,True,False,False,False
70680,False,True,False,True
70681,False,True,False,True
70682,False,True,False,True
70683,False,True,True,False
70684,False,True,True,False
70685,True,False,False,False
70686,False,True,False,True
70687,False,True,True,False
70688,False,True,True,False
70689,False,True,False,True
70690,False,True,True,False
70691,False,True,True,False
70692,False,True,True,False
70693,False,True,True,False
70694,False,True,True,False
70695,False,True,False,True
70696,True,False,False,False
70697,False,True,False,True
70698,False,True,True,False
70699,False,True,False,True
70700,False,True,True,False
70701,False,True,True,False
70702,False,True,True,False
70703,True,False,False,False
70704,False,True,True,False
70705,False,True,False,True
70706,True,False,False,False
70707,False,True,False,True
70708,False,True,True,False
70709,False,True,True,False
70710,False,True,True,False
70711,False,True,False,True
70712,False,True,True,False
70713,False,True,True,False
70714,False,True,True,False
70715,False,True,False,True
70716,False,True,True,False
70717,False,True,True,False
70718,False,True,True,False
70719,False,True,False,True
70720,False,True,True,False
70721,True,False,False,False
70722,False,True,False,True
70723,False,True,True,False
70724,False,True,False,True
70725,False,True,True,False
70726,True,False,False,False
70727,False,True,True,False
70728,False,True,True,False
70729,True,False,False,False
70730,True,False,False,False
70731,False,True,False,True
70732,False,True,True,False
70733,False,True,True,False
70734,False,True,True,False
70735,True,False,False,False
70736,False,True,False,True
70737,True,False,False,False
70738,True,False,False,False
70739,False,True,True,False
70740,False,True,False,True
70741,False,True,True,False
70742,True,False,False,False
70743,False,True,True,False
70744,False,True,True,False
70745,False,True,False,True
70746,False,True,True,False
70747,False,True,True,False
70748,False,True,True,False
70749,False,True,True,False
70750,False,True,True,False
70751,True,False,False,False
70752,False,True,False,True
70753,False,True,True,False
70754,False,True,True,False
70755,False,True,False,True
70756,True,False,False,False
70757,False,True,True,False
70758,False,True,True,False
70759,False,True,False,True
70760,False,True,False,True
70761,False,True,True,False
70762,False,True,False,True
70763,False,True,True,False
70764,False,True,True,False
70765,False,True,False,True
70766,False,True,True,False
70767,True,False,False,False
70768,False,True,True,False
70769,False,True,True,False
70770,False,True,True,False
70771,False,True,True,False
70772,False,True,True,False
70773,True,False,False,False
70774,False,True,True,False
70775,False,True,True,False
70776,False,True,False,True
70777,False,True,True,False
70778,False,True,True,False
70779,True,False,False,False
70780,False,True,True,False
70781,True,False,False,False
70782,True,False,False,False
70783,False,True,True,False
70784,False,True,True,False
70785,False,True,True,False
70786,False,True,False,True
70787,False,True,True,False
70788,False,True,False,True
70789,False,True,False,True
70790,True,False,False,False
70791,False,True,True,False
70792,False,True,False,True
70793,False,True,True,False
70794,False,True,False,True
70795,False,True,True,False
70796,True,False,False,False
70797,False,True,True,False
70798,False,True,True,False
70799,False,True,True,False
70800,False,True,True,False
70801,False,True,True,False
70802,False,True,True,False
70803,False,True,True,False
70804,True,False,False,False
70805,False,True,True,False
70806,False,True,True,False
70807,False,True,False,True
70808,False,True,True,False
70809,False,True,True,False
70810,True,False,False,False
70811,False,True,True,False
70812,True,False,False,False
70813,True,False,False,False
70814,False,True,False,True
70815,False,True,True,False
70816,False,True,True,False
70817,False,True,True,False
70818,False,True,False,True
70819,False,True,True,False
70820,False,True,True,False
70821,True,False,False,False
70822,False,True,True,False
70823,False,True,True,False
70824,True,False,False,False
70825,False,True,False,True
70826,False,True,True,False
70827,False,True,True,False
70828,False,True,True,False
70829,True,False,False,False
70830,False,True,True,False
70831,False,True,True,False
70832,False,True,True,False
70833,False,True,False,True
70834,False,True,True,False
70835,False,True,False,True
70836,False,True,True,False
70837,False,True,False,True
70838,False,True,True,False
70839,False,True,False,True
70840,False,True,True,False
70841,False,True,False,True
70842,True,False,False,False
70843,False,True,False,True
70844,True,False,False,False
70845,False,True,False,True
70846,False,True,True,False
70847,False,True,False,True
70848,False,True,True,False
70849,True,False,False,False
70850,False,True,False,True
70851,False,True,True,False
70852,False,True,True,False
70853,False,True,False,True
70854,False,True,True,False
70855,False,True,True,False
70856,True,False,False,False
70857,False,True,True,False
70858,False,True,True,False
70859,True,False,False,False
70860,False,True,True,False
70861,False,True,True,False
70862,False,True,True,False
70863,False,True,False,True
70864,False,True,False,True
70865,False,True,True,False
70866,False,True,True,False
70867,True,False,False,False
70868,False,True,True,False
70869,False,True,False,True
70870,False,True,True,False
70871,False,True,True,False
70872,False,True,False,True
70873,False,True,True,False
70874,True,False,False,False
70875,False,True,True,False
70876,False,True,True,False
70877,False,True,False,True
70878,True,False,False,False
70879,False,True,True,False
70880,False,True,True,False
70881,False,True,True,False
70882,True,False,False,False
70883,False,True,False,True
70884,False,True,True,False
70885,False,True,True,False
70886,False,True,False,True
70887,True,False,False,False
70888,False,True,True,False
70889,False,True,True,False
70890,False,True,True,False
70891,False,True,True,False
70892,False,True,True,False
70893,True,False,False,False
70894,False,True,True,False
70895,True,False,False,False
70896,False,True,False,True
70897,False,True,True,False
70898,False,True,False,True
70899,False,True,True,False
70900,True,False,False,False
70901,False,True,False,True
70902,False,True,False,True
70903,False,True,False,True
70904,False,True,True,False
70905,True,False,False,False
70906,False,True,True,False
70907,False,True,True,False
70908,False,True,True,False
70909,False,True,False,True
70910,False,True,True,False
70911,False,True,True,False
70912,False,True,True,False
70913,False,True,True,False
70914,False,True,True,False
70915,True,False,False,False
70916,False,True,False,True
70917,False,True,True,False
70918,False,True,True,False
70919,False,True,False,True
70920,False,True,True,False
70921,False,True,False,True
70922,False,True,False,True
70923,False,True,True,False
70924,False,True,False,True
70925,False,True,False,True
70926,True,False,False,False
70927,False,True,True,False
70928,False,True,False,True
70929,False,True,False,True
70930,False,True,True,False
70931,True,False,False,False
70932,False,True,True,False
70933,False,True,True,False
70934,False,True,True,False
70935,False,True,False,True
70936,False,True,True,False
70937,True,False,False,False
70938,False,True,True,False
70939,False,True,True,False
70940,False,True,True,False
70941,False,True,False,True
70942,False,True,True,False
70943,False,True,False,True
70944,False,True,True,False
70945,False,True,False,True
70946,False,True,True,False
70947,False,True,False,True
70948,False,True,True,False
70949,True,False,False,False
70950,False,True,True,False
70951,True,False,False,False
70952,False,True,True,False
70953,False,True,True,False
70954,False,True,True,False
70955,False,True,False,True
70956,False,True,True,False
70957,False,True,True,False
70958,True,False,False,False
70959,False,True,False,True
70960,False,True,False,True
70961,True,False,False,False
70962,False,True,True,False
70963,False,True,True,False
70964,False,True,True,False
70965,False,True,True,False
70966,True,False,False,False
70967,False,True,False,True
70968,False,True,False,True
70969,True,False,False,False
70970,False,True,True,False
70971,False,True,True,False
70972,False,True,True,False
70973,False,True,True,False
70974,True,False,False,False
70975,True,False,False,False
70976,False,True,True,False
70977,True,False,False,False
70978,False,True,False,True
70979,False,True,True,False
70980,False,True,True,False
70981,True,False,False,False
70982,False,True,False,True
70983,False,True,False,True
70984,False,True,True,False
70985,False,True,True,False
70986,False,True,False,True
70987,False,True,False,True
70988,False,True,False,True
70989,False,True,True,False
70990,False,True,True,False
70991,False,True,True,False
70992,False,True,False,True
70993,False,True,True,False
70994,False,True,True,False
70995,False,True,False,True
70996,False,True,True,False
70997,False,True,True,False
70998,True,False,False,False
70999,False,True,True,False
71000,False,True,True,False
71001,False,True,True,False
71002,False,True,False,True
71003,False,True,True,False
71004,False,True,False,True
71005,False,True,False,True
71006,False,True,True,False
71007,True,False,False,False
71008,True,False,False,False
71009,False,True,True,False
71010,False,True,False,True
71011,False,True,True,False
71012,False,True,False,True
71013,False,True,False,True
71014,False,True,False,True
71015,False,True,True,False
71016,True,False,False,False
71017,False,True,True,False
71018,True,False,False,False
71019,False,True,True,False
71020,True,False,False,False
71021,False,True,False,True
71022,False,True,True,False
71023,False,True,True,False
71024,False,True,True,False
71025,True,False,False,False
71026,False,True,True,False
71027,False,True,True,False
71028,False,True,True,False
71029,False,True,True,False
71030,False,True,False,True
71031,True,False,False,False
71032,False,True,False,True
71033,True,False,False,False
71034,True,False,False,False
71035,False,True,True,False
71036,False,True,False,True
71037,False,True,True,False
71038,False,True,False,True
71039,False,True,False,True
71040,False,True,False,True
71041,False,True,True,False
71042,False,True,True,False
71043,False,True,True,False
71044,False,True,True,False
71045,False,True,False,True
71046,False,True,True,False
71047,False,True,True,False
71048,False,True,True,False
71049,False,True,True,False
71050,False,True,True,False
71051,True,False,False,False
71052,False,True,True,False
71053,False,True,False,True
71054,False,True,True,False
71055,True,False,False,False
71056,False,True,True,False
71057,True,False,False,False
71058,True,False,False,False
71059,False,True,True,False
71060,False,True,True,False
71061,True,False,False,False
71062,False,True,True,False
71063,True,False,False,False
71064,False,True,False,True
71065,False,True,True,False
71066,False,True,False,True
71067,False,True,True,False
71068,False,True,False,True
71069,False,True,True,False
71070,False,True,True,False
71071,False,True,True,False
71072,False,True,True,False
71073,True,False,False,False
71074,False,True,True,False
71075,False,True,False,True
71076,False,True,True,False
71077,False,True,True,False
71078,False,True,False,True
71079,False,True,True,False
71080,False,True,True,False
71081,False,True,True,False
71082,False,True,True,False
71083,False,True,True,False
71084,False,True,True,False
71085,False,True,True,False
71086,False,True,True,False
71087,False,True,False,True
71088,True,False,False,False
71089,False,True,False,True
71090,False,True,False,True
71091,False,True,True,False
71092,True,False,False,False
71093,True,False,False,False
71094,False,True,False,True
71095,False,True,True,False
71096,True,False,False,False
71097,False,True,True,False
71098,False,True,False,True
71099,True,False,False,False
71100,True,False,False,False
71101,False,True,False,True
71102,False,True,True,False
71103,False,True,False,True
71104,False,True,False,True
71105,True,False,False,False
71106,False,True,True,False
71107,False,True,True,False
71108,False,True,True,False
71109,True,False,False,False
71110,False,True,True,False
71111,False,True,True,False
71112,False,True,True,False
71113,False,True,True,False
71114,True,False,False,False
71115,False,True,True,False
71116,False,True,True,False
71117,False,True,True,False
71118,False,True,False,True
71119,False,True,True,False
71120,False,True,True,False
71121,True,False,False,False
71122,False,True,True,False
71123,False,True,True,False
71124,False,True,True,False
71125,False,True,True,False
71126,False,True,True,False
71127,False,True,True,False
71128,False,True,True,False
71129,False,True,False,True
71130,False,True,True,False
71131,False,True,False,True
71132,False,True,True,False
71133,False,True,True,False
71134,False,True,True,False
71135,True,False,False,False
71136,True,False,False,False
71137,False,True,True,False
71138,False,True,True,False
71139,True,False,False,False
71140,False,True,True,False
71141,False,True,True,False
71142,False,True,False,True
71143,False,True,True,False
71144,False,True,True,False
71145,False,True,True,False
71146,False,True,False,True
71147,False,True,False,True
71148,False,True,True,False
71149,False,True,False,True
71150,False,True,True,False
71151,False,True,True,False
71152,False,True,True,False
71153,False,True,True,False
71154,True,False,False,False
71155,False,True,True,False
71156,False,True,True,False
71157,False,True,False,True
71158,True,False,False,False
71159,False,True,True,False
71160,False,True,False,True
71161,False,True,True,False
71162,False,True,False,True
71163,False,True,True,False
71164,True,False,False,False
71165,False,True,False,True
71166,False,True,True,False
71167,False,True,False,True
71168,False,True,True,False
71169,False,True,True,False
71170,False,True,True,False
71171,False,True,True,False
71172,False,True,False,True
71173,False,True,True,False
71174,False,True,True,False
71175,False,True,True,False
71176,False,True,True,False
71177,False,True,True,False
71178,False,True,True,False
71179,False,True,False,True
71180,False,True,True,False
71181,True,False,False,False
71182,False,True,False,True
71183,False,True,True,False
71184,False,True,False,True
71185,False,True,True,False
71186,False,True,True,False
71187,False,True,True,False
71188,False,True,True,False
71189,False,True,False,True
71190,False,True,False,True
71191,False,True,True,False
71192,False,True,False,True
71193,False,True,True,False
71194,False,True,False,True
71195,False,True,True,False
71196,False,True,True,False
71197,False,True,False,True
71198,False,True,True,False
71199,False,True,True,False
71200,False,True,False,True
71201,False,True,True,False
71202,False,True,True,False
71203,False,True,True,False
71204,False,True,True,False
71205,False,True,False,True
71206,False,True,True,False
71207,False,True,False,True
71208,False,True,False,True
71209,False,True,True,False
71210,False,True,True,False
71211,False,True,False,True
71212,True,False,False,False
71213,False,True,True,False
71214,False,True,False,True
71215,False,True,True,False
71216,True,False,False,False
71217,False,True,True,False
71218,False,True,True,False
71219,False,True,True,False
71220,False,True,False,True
71221,False,True,False,True
71222,False,True,True,False
71223,True,False,False,False
71224,True,False,False,False
71225,False,True,False,True
71226,True,False,False,False
71227,False,True,True,False
71228,False,True,True,False
71229,False,True,False,True
71230,False,True,False,True
71231,False,True,True,False
71232,False,True,True,False
71233,False,True,True,False
71234,True,False,False,False
71235,False,True,True,False
71236,False,True,False,True
71237,False,True,True,False
71238,True,False,False,False
71239,False,True,True,False
71240,False,True,False,True
71241,False,True,False,True
71242,False,True,False,True
71243,False,True,False,True
71244,False,True,False,True
71245,False,True,True,False
71246,False,True,True,False
71247,False,True,True,False
71248,False,True,True,False
71249,False,True,True,False
71250,False,True,True,False
71251,False,True,True,False
71252,False,True,True,False
71253,False,True,True,False
71254,False,True,True,False
71255,False,True,True,False
71256,False,True,True,False
71257,False,True,True,False
71258,False,True,False,True
71259,False,True,True,False
71260,False,True,True,False
71261,False,True,False,True
71262,True,False,False,False
71263,False,True,True,False
71264,False,True,True,False
71265,False,True,True,False
71266,True,False,False,False
71267,True,False,False,False
71268,False,True,True,False
71269,True,False,False,False
71270,False,True,True,False
71271,False,True,False,True
71272,True,False,False,False
71273,False,True,True,False
71274,True,False,False,False
71275,False,True,True,False
71276,False,True,True,False
71277,False,True,True,False
71278,False,True,False,True
71279,False,True,True,False
71280,False,True,False,True
71281,True,False,False,False
71282,False,True,True,False
71283,False,True,True,False
71284,False,True,False,True
71285,False,True,True,False
71286,True,False,False,False
71287,True,False,False,False
71288,True,False,False,False
71289,False,True,False,True
71290,True,False,False,False
71291,False,True,False,True
71292,False,True,False,True
71293,False,True,True,False
71294,False,True,True,False
71295,False,True,True,False
71296,True,False,False,False
71297,True,False,False,False
71298,False,True,False,True
71299,False,True,False,True
71300,False,True,False,True
71301,True,False,False,False
71302,False,True,True,False
71303,False,True,True,False
71304,True,False,False,False
71305,False,True,False,True
71306,False,True,False,True
71307,False,True,True,False
71308,True,False,False,False
71309,False,True,True,False
71310,False,True,False,True
71311,False,True,True,False
71312,False,True,True,False
71313,False,True,True,False
71314,False,True,False,True
71315,False,True,True,False
71316,False,True,False,True
71317,False,True,True,False
71318,False,True,True,False
71319,False,True,False,True
71320,False,True,True,False
71321,False,True,True,False
71322,False,True,True,False
71323,False,True,True,False
71324,True,False,False,False
71325,False,True,False,True
71326,False,True,True,False
71327,False,True,True,False
71328,False,True,False,True
71329,True,False,False,False
71330,True,False,False,False
71331,True,False,False,False
71332,False,True,True,False
71333,True,False,False,False
71334,True,False,False,False
71335,False,True,False,True
71336,True,False,False,False
71337,False,True,True,False
71338,False,True,True,False
71339,False,True,True,False
71340,True,False,False,False
71341,False,True,True,False
71342,False,True,False,True
71343,False,True,True,False
71344,False,True,True,False
71345,True,False,False,False
71346,True,False,False,False
71347,True,False,False,False
71348,False,True,True,False
71349,False,True,False,True
71350,False,True,True,False
71351,False,True,True,False
71352,False,True,True,False
71353,False,True,True,False
71354,False,True,False,True
71355,False,True,False,True
71356,True,False,False,False
71357,False,True,False,True
71358,False,True,False,True
71359,False,True,False,True
71360,False,True,False,True
71361,True,False,False,False
71362,False,True,True,False
71363,False,True,False,True
71364,False,True,True,False
71365,False,True,True,False
71366,True,False,False,False
71367,False,True,True,False
71368,False,True,True,False
71369,False,True,False,True
71370,False,True,True,False
71371,False,True,True,False
71372,True,False,False,False
71373,False,True,True,False
71374,True,False,False,False
71375,True,False,False,False
71376,False,True,True,False
71377,False,True,False,True
71378,False,True,True,False
71379,False,True,False,True
71380,False,True,False,True
71381,False,True,True,False
71382,False,True,True,False
71383,False,True,True,False
71384,False,True,True,False
71385,False,True,True,False
71386,False,True,True,False
71387,False,True,False,True
71388,False,True,False,True
71389,False,True,True,False
71390,False,True,True,False
71391,False,True,True,False
71392,False,True,False,True
71393,False,True,True,False
71394,False,True,True,False
71395,False,True,False,True
71396,False,True,True,False
71397,False,True,False,True
71398,False,True,True,False
71399,True,False,False,False
71400,False,True,False,True
71401,False,True,True,False
71402,False,True,True,False
71403,True,False,False,False
71404,False,True,False,True
71405,False,True,False,True
71406,False,True,True,False
71407,False,True,True,False
71408,False,True,True,False
71409,False,True,True,False
71410,False,True,True,False
71411,False,True,False,True
71412,False,True,True,False
71413,False,True,False,True
71414,False,True,True,False
71415,False,True,False,True
71416,False,True,True,False
71417,False,True,True,False
71418,False,True,True,False
71419,False,True,True,False
71420,False,True,False,True
71421,False,True,True,False
71422,False,True,True,False
71423,False,True,True,False
71424,False,True,True,False
71425,False,True,True,False
71426,False,True,True,False
71427,False,True,True,False
71428,True,False,False,False
71429,False,True,True,False
71430,False,True,False,True
71431,False,True,True,False
71432,False,True,False,True
71433,False,True,False,True
71434,False,True,True,False
71435,False,True,True,False
71436,False,True,True,False
71437,False,True,False,True
71438,True,False,False,False
71439,True,False,False,False
71440,False,True,True,False
71441,False,True,True,False
71442,False,True,True,False
71443,True,False,False,False
71444,False,True,True,False
71445,False,True,True,False
71446,False,True,True,False
71447,True,False,False,False
71448,False,True,True,False
71449,False,True,True,False
71450,True,False,False,False
71451,False,True,True,False
71452,False,True,False,True
71453,False,True,False,True
71454,False,True,False,True
71455,True,False,False,False
71456,False,True,False,True
71457,False,True,False,True
71458,False,True,True,False
71459,False,True,False,True
71460,True,False,False,False
71461,True,False,False,False
71462,False,True,False,True
71463,True,False,False,False
71464,False,True,True,False
71465,False,True,False,True
71466,True,False,False,False
71467,False,True,True,False
71468,False,True,True,False
71469,False,True,True,False
71470,False,True,True,False
71471,False,True,True,False
71472,False,True,True,False
71473,False,True,False,True
71474,True,False,False,False
71475,True,False,False,False
71476,False,True,False,True
71477,True,False,False,False
71478,False,True,True,False
71479,True,False,False,False
71480,False,True,True,False
71481,False,True,False,True
71482,False,True,True,False
71483,False,True,True,False
71484,False,True,True,False
71485,True,False,False,False
71486,False,True,True,False
71487,False,True,False,True
71488,False,True,True,False
71489,False,True,False,True
71490,False,True,True,False
71491,False,True,True,False
71492,True,False,False,False
71493,False,True,True,False
71494,False,True,True,False
71495,False,True,True,False
71496,False,True,True,False
71497,False,True,False,True
71498,True,False,False,False
71499,False,True,True,False
71500,False,True,False,True
71501,False,True,True,False
71502,True,False,False,False
71503,False,True,True,False
71504,False,True,True,False
71505,False,True,True,False
71506,False,True,True,False
71507,False,True,False,True
71508,True,False,False,False
71509,False,True,False,True
71510,False,True,False,True
71511,False,True,True,False
71512,False,True,True,False
71513,False,True,False,True
71514,True,False,False,False
71515,False,True,True,False
71516,False,True,True,False
71517,False,True,True,False
71518,False,True,True,False
71519,False,True,True,False
71520,False,True,False,True
71521,False,True,True,False
71522,False,True,True,False
71523,False,True,True,False
71524,False,True,True,False
71525,False,True,False,True
71526,False,True,True,False
71527,False,True,False,True
71528,True,False,False,False
71529,True,False,False,False
71530,False,True,False,True
71531,False,True,True,False
71532,False,True,False,True
71533,False,True,True,False
71534,False,True,True,False
71535,False,True,False,True
71536,False,True,True,False
71537,False,True,False,True
71538,False,True,True,False
71539,False,True,True,False
71540,True,False,False,False
71541,False,True,True,False
71542,True,False,False,False
71543,True,False,False,False
71544,False,True,True,False
71545,False,True,True,False
71546,False,True,True,False
71547,True,False,False,False
71548,False,True,True,False
71549,False,True,True,False
71550,False,True,True,False
71551,True,False,False,False
71552,False,True,False,True
71553,False,True,False,True
71554,False,True,True,False
71555,False,True,False,True
71556,True,False,False,False
